# d_f:2.7
# l:100
# g:20
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:3049
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 1.24177e-08 1.21830e-07 9.15546e-49 2.99222e-07 4.33470e-07
8.96151e+03 1.45040e-08 1.42124e-07 3.06852e-44 3.48452e-07 5.05080e-07
8.03086e+03 1.69589e-08 1.65897e-07 3.48897e-40 4.05947e-07 5.88802e-07
7.19686e+03 1.98488e-08 1.93762e-07 1.50572e-36 4.73108e-07 6.86719e-07
6.44947e+03 2.32525e-08 2.26437e-07 2.72752e-33 5.51561e-07 8.01251e-07
5.77969e+03 2.72632e-08 2.64752e-07 2.26947e-30 6.43163e-07 9.35178e-07
5.17947e+03 3.19914e-08 3.09701e-07 9.40374e-28 7.50101e-07 1.09179e-06
4.64159e+03 3.75682e-08 3.62420e-07 2.08616e-25 8.74859e-07 1.27485e-06
4.15956e+03 4.41492e-08 4.24231e-07 2.64390e-23 1.02025e-06 1.48863e-06
3.72759e+03 5.19192e-08 4.96687e-07 2.02886e-21 1.18953e-06 1.73814e-06
3.34048e+03 6.10983e-08 5.81593e-07 9.93125e-20 1.38636e-06 2.02905e-06
2.99358e+03 7.19485e-08 6.81043e-07 3.24930e-18 1.61502e-06 2.36802e-06
2.68270e+03 8.47828e-08 7.97469e-07 7.40958e-17 1.88019e-06 2.76244e-06
2.40410e+03 9.99755e-08 9.33683e-07 1.22268e-15 2.18715e-06 3.22081e-06
2.15443e+03 1.17975e-07 1.09293e-06 1.50995e-14 2.54178e-06 3.75269e-06
1.93070e+03 1.39322e-07 1.27896e-06 1.43825e-13 2.95058e-06 4.36886e-06
1.73020e+03 1.64668e-07 1.49606e-06 1.08560e-12 3.42061e-06 5.08134e-06
1.55052e+03 1.94804e-07 1.74914e-06 6.65270e-12 3.95954e-06 5.90349e-06
1.38950e+03 2.30700e-07 2.04382e-06 3.38265e-11 4.57544e-06 6.84999e-06
1.24520e+03 2.73550e-07 2.38643e-06 1.45516e-10 5.27678e-06 7.93691e-06
1.11588e+03 3.24845e-07 2.78425e-06 5.38956e-10 6.07211e-06 9.18174e-06
1.00000e+03 3.86425e-07 3.24532e-06 1.74580e-09 6.96973e-06 1.06032e-05
8.96151e+02 4.60657e-07 3.77870e-06 5.01585e-09 7.97700e-06 1.22214e-05
8.03086e+02 5.50995e-07 4.39434e-06 1.29446e-08 9.09953e-06 1.40578e-05
7.19686e+02 6.60554e-07 5.10292e-06 3.03497e-08 1.03399e-05 1.61338e-05
6.44947e+02 7.93999e-07 5.91563e-06 6.53072e-08 1.16966e-05 1.84715e-05
