# d_f:2.7
# l:100
# g:100
# phi:0.3
# l_k:1
# ideal_br:True
# N_e:9903
# genomic distance $s$; contact probability $P(s)$
8.96151e+01 1.16509e-04 2.28867e-04 1.34611e-04 3.94749e-05 5.19463e-04
8.03086e+01 1.31265e-04 2.47062e-04 1.59047e-04 3.88118e-05 5.76185e-04
7.19686e+01 1.48525e-04 2.66835e-04 1.87031e-04 3.79379e-05 6.40328e-04
6.44947e+01 1.68902e-04 2.86392e-04 2.19128e-04 3.68910e-05 7.11312e-04
5.77969e+01 1.93124e-04 3.05797e-04 2.56022e-04 3.57070e-05 7.90650e-04
5.17947e+01 2.22057e-04 3.24606e-04 2.99256e-04 3.44197e-05 8.80338e-04
4.64159e+01 2.56716e-04 3.44075e-04 3.48876e-04 3.30599e-05 9.82727e-04
4.15956e+01 2.98300e-04 3.64442e-04 4.06085e-04 3.16543e-05 1.10048e-03
3.72759e+01 3.48213e-04 3.83793e-04 4.72301e-04 3.02257e-05 1.23453e-03
3.34048e+01 4.08104e-04 4.03436e-04 5.49003e-04 2.87927e-05 1.38934e-03
2.99358e+01 4.79910e-04 4.23445e-04 6.38366e-04 2.73704e-05 1.56909e-03
2.68270e+01 5.65903e-04 4.43902e-04 7.43218e-04 2.59714e-05 1.77899e-03
2.40410e+01 6.68756e-04 4.64899e-04 8.65112e-04 2.46068e-05 2.02337e-03
2.15443e+01 7.91608e-04 4.86530e-04 1.00776e-03 2.32862e-05 2.30918e-03
1.93070e+01 9.38156e-04 5.08897e-04 1.17490e-03 2.20182e-05 2.64397e-03
1.73020e+01 1.11275e-03 5.32118e-04 1.37095e-03 2.08076e-05 3.03663e-03
1.55052e+01 1.32051e-03 5.56239e-04 1.60085e-03 1.96554e-05 3.49725e-03
1.38950e+01 1.56747e-03 5.81435e-04 1.87086e-03 1.85581e-05 4.03832e-03
1.24520e+01 1.86073e-03 6.07797e-04 2.19164e-03 1.75095e-05 4.67768e-03
1.11588e+01 2.20869e-03 6.35437e-04 2.56118e-03 1.65036e-05 5.42181e-03
1.00000e+01 2.62120e-03 6.64474e-04 2.99977e-03 1.55370e-05 6.30099e-03
