# d_f:2.7
# l:300
# g:300
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:338
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 5.54022e-08 1.07949e-07 1.23224e-20 5.26185e-08 2.15969e-07
8.96151e+03 6.25956e-08 1.21829e-07 4.00175e-19 5.93243e-08 2.43748e-07
8.03086e+03 7.07264e-08 1.37505e-07 9.06477e-18 6.68941e-08 2.75125e-07
7.19686e+03 7.99187e-08 1.55219e-07 1.48690e-16 7.54472e-08 3.10585e-07
6.44947e+03 9.03156e-08 1.75251e-07 1.82644e-15 8.51225e-08 3.50690e-07
5.77969e+03 1.02083e-07 1.97934e-07 1.73138e-14 9.60884e-08 3.96105e-07
5.17947e+03 1.15417e-07 2.23661e-07 1.30126e-13 1.08550e-07 4.47629e-07
4.64159e+03 1.30550e-07 2.52917e-07 7.94364e-13 1.22762e-07 5.06229e-07
4.15956e+03 1.47763e-07 2.86293e-07 4.02514e-12 1.39046e-07 5.73106e-07
3.72759e+03 1.67401e-07 3.24534e-07 1.72622e-11 1.57804e-07 6.49757e-07
3.34048e+03 1.89894e-07 3.68573e-07 6.37583e-11 1.79541e-07 7.38071e-07
2.99358e+03 2.15776e-07 4.19590e-07 2.06017e-10 2.04867e-07 8.40439e-07
2.68270e+03 2.45720e-07 4.79069e-07 5.90598e-10 2.34493e-07 9.59872e-07
2.40410e+03 2.80558e-07 5.48850e-07 1.52117e-09 2.69186e-07 1.10012e-06
2.15443e+03 3.21415e-07 6.31167e-07 3.56018e-09 3.09698e-07 1.26584e-06
1.93070e+03 3.69372e-07 7.28637e-07 7.64877e-09 3.56646e-07 1.46230e-06
1.73020e+03 4.25845e-07 8.44208e-07 1.52230e-08 4.10384e-07 1.69566e-06
1.55052e+03 4.92288e-07 9.81028e-07 2.82988e-08 4.70871e-07 1.97249e-06
1.38950e+03 5.70144e-07 1.14227e-06 4.94990e-08 5.37576e-07 2.29949e-06
1.24520e+03 6.61219e-07 1.33090e-06 8.20118e-08 6.09433e-07 2.68356e-06
1.11588e+03 7.66552e-07 1.54944e-06 1.29482e-07 6.84882e-07 3.13036e-06
1.00000e+03 8.86096e-07 1.79982e-06 1.95856e-07 7.61955e-07 3.64373e-06
8.96151e+02 1.02077e-06 2.08312e-06 2.85218e-07 8.38434e-07 4.22754e-06
8.03086e+02 1.17070e-06 2.39956e-06 4.01644e-07 9.12023e-07 4.88393e-06
7.19686e+02 1.33587e-06 2.74846e-06 5.49104e-07 9.80525e-07 5.61396e-06
6.44947e+02 1.51626e-06 3.12832e-06 7.31441e-07 1.04190e-06 6.41792e-06
5.77969e+02 1.71216e-06 3.53690e-06 9.52415e-07 1.09477e-06 7.29624e-06
5.17947e+02 1.92438e-06 3.97144e-06 1.21583e-06 1.13791e-06 8.24956e-06
4.64159e+02 2.15461e-06 4.42879e-06 1.52573e-06 1.17066e-06 9.27978e-06
4.15956e+02 2.40566e-06 4.90563e-06 1.88659e-06 1.19281e-06 1.03907e-05
3.72759e+02 2.68177e-06 5.39868e-06 2.30366e-06 1.20453e-06 1.15886e-05
3.34048e+02 2.98884e-06 5.90481e-06 2.78318e-06 1.20636e-06 1.28832e-05
2.99358e+02 3.33470e-06 6.42129e-06 3.33279e-06 1.19911e-06 1.42879e-05
2.68270e+02 3.72932e-06 6.94558e-06 3.96182e-06 1.18381e-06 1.58205e-05
2.40410e+02 4.18510e-06 7.47588e-06 4.68163e-06 1.16139e-06 1.75040e-05
2.15443e+02 4.71716e-06 8.01083e-06 5.50605e-06 1.13304e-06 1.93671e-05
1.93070e+02 5.34365e-06 8.54963e-06 6.45182e-06 1.09986e-06 2.14450e-05
1.73020e+02 6.08614e-06 9.09202e-06 7.53904e-06 1.06290e-06 2.37801e-05
1.55052e+02 6.97018e-06 9.63826e-06 8.79178e-06 1.02315e-06 2.64234e-05
1.38950e+02 8.02583e-06 1.01891e-05 1.02391e-05 9.81496e-07 2.94356e-05
1.24520e+02 9.28840e-06 1.07458e-05 1.19152e-05 9.38707e-07 3.28881e-05
1.11588e+02 1.07994e-05 1.13099e-05 1.38605e-05 8.95433e-07 3.68652e-05
1.00000e+02 1.26074e-05 1.18831e-05 1.61021e-05 8.52202e-07 4.14448e-05
8.96151e+01 1.47695e-05 1.24692e-05 1.87438e-05 8.09439e-07 4.67920e-05
8.03086e+01 1.73529e-05 1.30667e-05 2.18272e-05 7.67496e-07 5.30143e-05
7.19686e+01 2.04364e-05 1.36803e-05 2.54413e-05 7.26680e-07 6.02847e-05
6.44947e+01 2.41125e-05 1.43133e-05 2.96287e-05 6.87274e-07 6.87419e-05
5.77969e+01 2.84904e-05 1.49693e-05 3.45664e-05 6.49503e-07 7.86756e-05
5.17947e+01 3.36984e-05 1.56520e-05 4.03579e-05 6.13499e-07 9.03218e-05
4.64159e+01 3.98876e-05 1.63647e-05 4.71676e-05 5.79276e-07 1.03999e-04
4.15956e+01 4.72361e-05 1.71095e-05 5.51355e-05 5.46721e-07 1.20028e-04
3.72759e+01 5.59535e-05 1.78870e-05 6.45631e-05 5.15644e-07 1.38919e-04
3.34048e+01 6.62870e-05 1.86970e-05 7.55063e-05 4.85857e-07 1.60976e-04
2.99358e+01 7.85281e-05 1.95397e-05 8.83915e-05 4.57262e-07 1.86916e-04
2.68270e+01 9.30200e-05 2.04382e-05 1.03491e-04 4.29912e-07 2.17379e-04
2.40410e+01 1.10168e-04 2.13857e-05 1.22101e-04 4.04185e-07 2.54059e-04
2.15443e+01 1.30448e-04 2.23841e-05 1.42127e-04 3.79831e-07 2.95340e-04
1.93070e+01 1.54425e-04 2.34390e-05 1.66981e-04 3.57655e-07 3.45202e-04
1.73020e+01 1.82760e-04 2.45538e-05 1.96295e-04 3.37629e-07 4.03946e-04
1.55052e+01 2.16236e-04 2.57325e-05 2.30855e-04 3.19711e-07 4.73143e-04
1.38950e+01 2.55775e-04 2.69793e-05 2.71582e-04 3.03647e-07 5.54640e-04
1.24520e+01 3.02464e-04 2.82986e-05 3.19833e-04 2.88998e-07 6.50885e-04
1.11588e+01 3.57585e-04 2.96948e-05 3.75704e-04 2.75209e-07 7.63259e-04
1.00000e+01 4.22647e-04 3.11727e-05 4.42057e-04 2.61696e-07 8.96138e-04
