# d_f:2.7
# l:50
# g:200
# phi:0.3
# l_k:3.5
# ideal_br:True
# N_e:92
# genomic distance $s$; contact probability $P(s)$
2.99358e+01 1.38250e-04 5.76798e-05 4.20879e-05 1.73172e-06 2.39750e-04
2.68270e+01 1.61279e-04 6.11247e-05 4.91021e-05 1.65822e-06 2.73164e-04
2.40410e+01 1.88493e-04 6.48037e-05 5.74155e-05 1.58275e-06 3.12295e-04
2.15443e+01 2.20665e-04 6.77403e-05 6.65697e-05 1.50625e-06 3.56481e-04
1.93070e+01 2.58702e-04 7.10726e-05 7.76467e-05 1.42992e-06 4.08851e-04
1.73020e+01 3.03673e-04 7.45444e-05 8.98926e-05 1.35464e-06 4.69465e-04
1.55052e+01 3.56837e-04 7.78402e-05 1.05072e-04 1.28104e-06 5.41030e-04
1.38950e+01 4.19673e-04 8.11902e-05 1.21821e-04 1.20962e-06 6.23894e-04
1.24520e+01 4.93928e-04 8.46144e-05 1.42317e-04 1.14306e-06 7.22003e-04
1.11588e+01 5.81656e-04 8.81309e-05 1.65768e-04 1.07488e-06 8.36630e-04
1.00000e+01 6.85279e-04 9.17617e-05 1.93210e-04 1.01219e-06 9.71264e-04
