# d_f:2.7
# l:200
# g:100
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:714
# genomic distance $s$; contact probability $P(s)$
1.24520e+02 6.74518e-06 1.87602e-05 1.65691e-05 4.69382e-06 4.67684e-05
1.11588e+02 7.49182e-06 2.00158e-05 1.93479e-05 4.56721e-06 5.14228e-05
1.00000e+02 8.38444e-06 2.13026e-05 2.25738e-05 4.42731e-06 5.66882e-05
8.96151e+01 9.46178e-06 2.26216e-05 2.62786e-05 4.27635e-06 6.26383e-05
8.03086e+01 1.07697e-05 2.39750e-05 3.05718e-05 4.11756e-06 6.94341e-05
7.19686e+01 1.23622e-05 2.53655e-05 3.54836e-05 3.95350e-06 7.71648e-05
6.44947e+01 1.43028e-05 2.67957e-05 4.12955e-05 3.78636e-06 8.61803e-05
5.77969e+01 1.66658e-05 2.82691e-05 4.80750e-05 3.61805e-06 9.66279e-05
5.17947e+01 1.95385e-05 2.97902e-05 5.60127e-05 3.45535e-06 1.08797e-04
4.64159e+01 2.30233e-05 3.13616e-05 6.52367e-05 3.28458e-06 1.22906e-04
4.15956e+01 2.72400e-05 3.29921e-05 7.60513e-05 3.12254e-06 1.39406e-04
3.72759e+01 3.23296e-05 3.46885e-05 8.87246e-05 2.96537e-06 1.58708e-04
3.34048e+01 3.84576e-05 3.64581e-05 1.03601e-04 2.81383e-06 1.81330e-04
2.99358e+01 4.58187e-05 3.82929e-05 1.21078e-04 2.66811e-06 2.07858e-04
2.68270e+01 5.46418e-05 4.02127e-05 1.41609e-04 2.52783e-06 2.38991e-04
2.40410e+01 6.51967e-05 4.22215e-05 1.65680e-04 2.39231e-06 2.75490e-04
2.15443e+01 7.78010e-05 4.43265e-05 1.93910e-04 2.26099e-06 3.18298e-04
1.93070e+01 9.28288e-05 4.65350e-05 2.27139e-04 2.13382e-06 3.68637e-04
1.73020e+01 1.10721e-04 4.89212e-05 2.66208e-04 2.01146e-06 4.27861e-04
1.55052e+01 1.31998e-04 5.14031e-05 3.12208e-04 1.89522e-06 4.97504e-04
1.38950e+01 1.57271e-04 5.39249e-05 3.66385e-04 1.78664e-06 5.79367e-04
1.24520e+01 1.87265e-04 5.66701e-05 4.30923e-04 1.68710e-06 6.76545e-04
1.11588e+01 2.22829e-04 5.95476e-05 5.05372e-04 1.59718e-06 7.89346e-04
1.00000e+01 2.64970e-04 6.25723e-05 5.93909e-04 1.51654e-06 9.22968e-04
