# d_f:2.7
# l:100
# g:100
# phi:0.05
# l_k:3.5
# ideal_br:True
# N_e:8280
# genomic distance $s$; contact probability $P(s)$
6.44947e+01 2.57989e-05 4.33671e-05 3.34654e-05 5.63421e-06 1.08266e-04
5.77969e+01 2.94986e-05 4.62154e-05 3.90999e-05 5.45337e-06 1.20267e-04
5.17947e+01 3.39175e-05 4.90853e-05 4.55913e-05 5.25674e-06 1.33851e-04
4.64159e+01 3.92111e-05 5.19803e-05 5.30906e-05 5.04905e-06 1.49331e-04
4.15956e+01 4.55623e-05 5.49064e-05 6.17741e-05 4.83437e-06 1.67077e-04
3.72759e+01 5.31855e-05 5.78710e-05 7.18524e-05 4.61618e-06 1.87525e-04
3.34048e+01 6.23326e-05 6.12495e-05 8.34273e-05 4.39732e-06 2.11407e-04
2.99358e+01 7.32993e-05 6.44171e-05 9.72227e-05 4.18010e-06 2.39119e-04
2.68270e+01 8.64328e-05 6.72985e-05 1.13153e-04 3.96643e-06 2.70850e-04
2.40410e+01 1.02141e-04 7.08304e-05 1.31863e-04 3.75802e-06 3.08592e-04
2.15443e+01 1.20904e-04 7.39732e-05 1.53659e-04 3.55632e-06 3.52092e-04
1.93070e+01 1.43285e-04 7.74932e-05 1.79263e-04 3.36266e-06 4.03404e-04
1.73020e+01 1.69950e-04 8.12670e-05 2.09147e-04 3.17778e-06 4.63542e-04
1.55052e+01 2.01680e-04 8.49499e-05 2.44292e-04 3.00181e-06 5.33924e-04
1.38950e+01 2.39396e-04 8.86967e-05 2.85680e-04 2.83423e-06 6.16607e-04
1.24520e+01 2.84185e-04 9.28226e-05 3.34628e-04 2.67409e-06 7.14310e-04
1.11588e+01 3.37326e-04 9.70454e-05 3.91096e-04 2.52046e-06 8.27987e-04
1.00000e+01 4.00326e-04 1.01485e-04 4.58063e-04 2.37284e-06 9.62247e-04
