# d_f:2.7
# l:50
# g:20
# phi:0.3
# l_k:3.5
# ideal_br:True
# N_e:492
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 2.91042e-08 1.44563e-07 6.08732e-92 1.79505e-07 3.53172e-07
8.96151e+03 3.29089e-08 1.63227e-07 6.77929e-83 2.02419e-07 3.98555e-07
8.03086e+03 3.72325e-08 1.84498e-07 8.68309e-75 2.28587e-07 4.50318e-07
7.19686e+03 4.21567e-08 2.08754e-07 1.60148e-67 2.58458e-07 5.09368e-07
6.44947e+03 4.77795e-08 2.36456e-07 5.20221e-61 2.92582e-07 5.76818e-07
5.77969e+03 5.42182e-08 2.68170e-07 3.56476e-55 3.31637e-07 6.54024e-07
5.17947e+03 6.16126e-08 3.04572e-07 6.05703e-50 3.76446e-07 7.42631e-07
4.64159e+03 7.01296e-08 3.46475e-07 2.94974e-45 4.28000e-07 8.44605e-07
4.15956e+03 7.99671e-08 3.94845e-07 4.68784e-41 4.87475e-07 9.62287e-07
3.72759e+03 9.13601e-08 4.50825e-07 2.73110e-37 5.56262e-07 1.09845e-06
3.34048e+03 1.04587e-07 5.15767e-07 6.47356e-34 6.36006e-07 1.25636e-06
2.99358e+03 1.19977e-07 5.91257e-07 6.85413e-31 7.28629e-07 1.43986e-06
2.68270e+03 1.37920e-07 6.79208e-07 3.52464e-28 8.36444e-07 1.65357e-06
2.40410e+03 1.58877e-07 7.81817e-07 9.48866e-26 9.62106e-07 1.90280e-06
2.15443e+03 1.83395e-07 9.01713e-07 1.43027e-23 1.10877e-06 2.19388e-06
1.93070e+03 2.12121e-07 1.04199e-06 1.28208e-21 1.28013e-06 2.53424e-06
1.73020e+03 2.45824e-07 1.20629e-06 7.21349e-20 1.48051e-06 2.93263e-06
1.55052e+03 2.85415e-07 1.39894e-06 2.67378e-18 1.71507e-06 3.39942e-06
1.38950e+03 3.31982e-07 1.62501e-06 6.81852e-17 1.98974e-06 3.94673e-06
1.24520e+03 3.86818e-07 1.89052e-06 1.24372e-15 2.31151e-06 4.58886e-06
1.11588e+03 4.51471e-07 2.20257e-06 1.68019e-14 2.68859e-06 5.34263e-06
1.00000e+03 5.27795e-07 2.56955e-06 1.73443e-13 3.13045e-06 6.22780e-06
8.96151e+02 6.18018e-07 3.00137e-06 1.40697e-12 3.64819e-06 7.26758e-06
8.03086e+02 7.24834e-07 3.50973e-06 9.19697e-12 4.25462e-06 8.48919e-06
7.19686e+02 8.51515e-07 4.10848e-06 4.95461e-11 4.96447e-06 9.92452e-06
6.44947e+02 1.00207e-06 4.81396e-06 2.24465e-10 5.79455e-06 1.16108e-05
5.77969e+02 1.18146e-06 5.64544e-06 8.70805e-10 6.76369e-06 1.35915e-05
5.17947e+02 1.39588e-06 6.62564e-06 2.94024e-09 7.89250e-06 1.59170e-05
4.64159e+02 1.65348e-06 7.78111e-06 8.76717e-09 9.20254e-06 1.86459e-05
4.15956e+02 1.96373e-06 9.14267e-06 2.33901e-08 1.07148e-05 2.18446e-05
3.72759e+02 2.33900e-06 1.07454e-05 5.64932e-08 1.24475e-05 2.55884e-05
3.34048e+02 2.79504e-06 1.26281e-05 1.24834e-07 1.44130e-05 2.99609e-05
2.99358e+02 3.34774e-06 1.48323e-05 2.54772e-07 1.66142e-05 3.50490e-05
2.68270e+02 4.01645e-06 1.74037e-05 4.84345e-07 1.90420e-05 4.09464e-05
2.40410e+02 4.82050e-06 2.03773e-05 8.64297e-07 2.16726e-05 4.77346e-05
2.15443e+02 5.77814e-06 2.37912e-05 1.45771e-06 2.44676e-05 5.54946e-05
1.93070e+02 6.90475e-06 2.76735e-05 2.33816e-06 2.73752e-05 6.42916e-05
1.73020e+02 8.21116e-06 3.20426e-05 3.58675e-06 3.03331e-05 7.41736e-05
