# d_f:2.7
# l:300
# g:100
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:971
# genomic distance $s$; contact probability $P(s)$
5.17947e+01 1.35674e-05 2.07704e-05 6.05368e-05 2.50950e-06 9.73842e-05
4.64159e+01 1.61850e-05 2.19136e-05 7.07514e-05 2.38929e-06 1.11239e-04
4.15956e+01 1.93563e-05 2.31104e-05 8.27032e-05 2.27247e-06 1.27442e-04
3.72759e+01 2.31862e-05 2.43608e-05 9.68446e-05 2.15864e-06 1.46550e-04
3.34048e+01 2.77982e-05 2.56637e-05 1.13260e-04 2.04737e-06 1.68769e-04
2.99358e+01 3.33376e-05 2.70159e-05 1.32587e-04 1.93858e-06 1.94879e-04
2.68270e+01 3.99757e-05 2.84571e-05 1.55236e-04 1.83279e-06 2.25502e-04
2.40410e+01 4.79142e-05 2.99673e-05 1.83152e-04 1.73192e-06 2.62766e-04
2.15443e+01 5.73907e-05 3.15544e-05 2.13449e-04 1.63513e-06 3.04030e-04
1.93070e+01 6.86856e-05 3.32250e-05 2.50703e-04 1.54620e-06 3.54160e-04
1.73020e+01 8.21291e-05 3.49840e-05 2.94559e-04 1.46527e-06 4.13138e-04
1.55052e+01 9.81108e-05 3.68368e-05 3.46332e-04 1.39239e-06 4.82672e-04
1.38950e+01 1.17090e-04 3.87896e-05 4.07261e-04 1.32665e-06 5.64468e-04
1.24520e+01 1.39608e-04 4.08984e-05 4.79496e-04 1.26631e-06 6.61269e-04
1.11588e+01 1.66305e-04 4.30675e-05 5.63388e-04 1.20906e-06 7.73970e-04
1.00000e+01 1.97932e-04 4.53377e-05 6.62602e-04 1.15243e-06 9.07025e-04
