# d_f:2.7
# l:50
# g:25
# phi:0.3
# l_k:3.5
# ideal_br:True
# N_e:375
# genomic distance $s$; contact probability $P(s)$
4.64159e+01 3.80643e-05 1.16268e-04 7.33904e-05 3.97325e-05 2.67455e-04
4.15956e+01 4.16344e-05 1.25897e-04 8.68673e-05 3.93733e-05 2.93772e-04
3.72759e+01 4.56276e-05 1.35661e-04 1.02695e-04 3.88013e-05 3.22785e-04
3.34048e+01 5.01940e-05 1.46069e-04 1.20883e-04 3.80440e-05 3.55191e-04
2.99358e+01 5.55213e-05 1.56008e-04 1.41211e-04 3.71299e-05 3.89871e-04
2.68270e+01 6.18391e-05 1.66167e-04 1.64599e-04 3.60817e-05 4.28687e-04
2.40410e+01 6.94238e-05 1.76563e-04 1.91744e-04 3.49374e-05 4.72668e-04
2.15443e+01 7.86046e-05 1.87205e-04 2.23325e-04 3.37119e-05 5.22846e-04
1.93070e+01 8.97704e-05 1.98115e-04 2.59526e-04 3.24308e-05 5.79842e-04
1.73020e+01 1.03379e-04 2.09317e-04 3.01595e-04 3.11134e-05 6.45405e-04
1.55052e+01 1.19968e-04 2.20839e-04 3.50578e-04 2.97765e-05 7.21161e-04
1.38950e+01 1.40167e-04 2.32713e-04 4.07714e-04 2.84345e-05 8.09029e-04
1.24520e+01 1.64715e-04 2.44983e-04 4.74656e-04 2.71544e-05 9.11508e-04
1.11588e+01 1.94477e-04 2.57667e-04 5.52569e-04 2.57880e-05 1.03050e-03
1.00000e+01 2.30472e-04 2.70829e-04 6.44035e-04 2.45077e-05 1.16984e-03
