# d_f:2.7
# l:50
# g:25
# phi:0.1
# l_k:3.5
# ideal_br:True
# N_e:4388
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 1.81516e-08 7.26224e-08 5.68150e-92 7.26358e-08 1.63410e-07
8.96151e+03 2.11178e-08 8.44155e-08 6.32733e-83 8.43600e-08 1.89893e-07
8.03086e+03 2.46006e-08 9.82941e-08 8.10422e-75 9.81869e-08 2.21082e-07
7.19686e+03 2.86923e-08 1.14620e-07 1.49472e-67 1.14472e-07 2.57784e-07
6.44947e+03 3.35018e-08 1.33821e-07 4.85539e-61 1.33637e-07 3.00960e-07
5.77969e+03 3.91573e-08 1.56406e-07 3.32711e-55 1.56185e-07 3.51748e-07
5.17947e+03 4.58105e-08 1.82976e-07 5.65323e-50 1.82713e-07 4.11500e-07
4.64159e+03 5.36406e-08 2.14246e-07 2.75309e-45 2.13933e-07 4.81820e-07
4.15956e+03 6.28592e-08 2.51059e-07 4.37531e-41 2.50685e-07 5.64603e-07
3.72759e+03 7.37163e-08 2.94411e-07 2.54903e-37 2.93964e-07 6.62091e-07
3.34048e+03 8.65077e-08 3.45483e-07 6.04199e-34 3.44943e-07 7.76934e-07
2.99358e+03 1.01583e-07 4.05662e-07 6.39719e-31 4.05005e-07 9.12250e-07
2.68270e+03 1.19358e-07 4.76612e-07 3.28966e-28 4.75807e-07 1.07178e-06
2.40410e+03 1.40321e-07 5.60272e-07 8.85608e-26 5.59277e-07 1.25987e-06
2.15443e+03 1.65055e-07 6.58955e-07 1.33492e-23 6.57713e-07 1.48172e-06
1.93070e+03 1.94251e-07 7.75398e-07 1.19661e-21 7.73827e-07 1.74348e-06
1.73020e+03 2.28726e-07 9.12846e-07 6.73259e-20 9.10816e-07 2.05239e-06
1.55052e+03 2.69456e-07 1.07514e-06 2.49553e-18 1.07251e-06 2.41711e-06
1.38950e+03 3.17600e-07 1.26685e-06 6.36395e-17 1.26338e-06 2.84784e-06
1.24520e+03 3.74542e-07 1.49340e-06 1.16081e-15 1.48876e-06 3.35670e-06
1.11588e+03 4.41933e-07 1.76123e-06 1.56817e-14 1.75489e-06 3.95805e-06
1.00000e+03 5.21754e-07 2.07798e-06 1.61880e-13 2.06921e-06 4.66895e-06
8.96151e+02 6.16385e-07 2.45279e-06 1.31318e-12 2.44046e-06 5.50964e-06
8.03086e+02 7.28699e-07 2.89651e-06 8.58383e-12 2.87892e-06 6.50414e-06
7.19686e+02 8.62184e-07 3.42210e-06 4.62431e-11 3.39664e-06 7.68097e-06
6.44947e+02 1.02111e-06 4.04500e-06 2.09500e-10 4.00764e-06 9.07397e-06
5.77969e+02 1.21076e-06 4.78368e-06 8.12752e-10 4.72800e-06 1.07233e-05
5.17947e+02 1.43769e-06 5.66016e-06 2.74422e-09 5.57574e-06 1.26763e-05
4.64159e+02 1.71048e-06 6.70056e-06 8.18269e-09 6.57027e-06 1.49895e-05
4.15956e+02 2.03919e-06 7.93563e-06 2.18307e-08 7.73117e-06 1.77278e-05
3.72759e+02 2.43702e-06 9.40087e-06 5.27270e-08 9.07624e-06 2.09669e-05
3.34048e+02 2.92020e-06 1.11362e-05 1.16512e-07 1.06188e-05 2.47917e-05
2.99358e+02 3.50567e-06 1.31850e-05 2.37788e-07 1.23645e-05 2.92929e-05
2.68270e+02 4.21365e-06 1.55921e-05 4.52055e-07 1.43086e-05 3.45664e-05
2.40410e+02 5.06438e-06 1.84011e-05 8.06678e-07 1.64340e-05 4.07061e-05
2.15443e+02 6.07695e-06 2.16555e-05 1.36053e-06 1.87100e-05 4.78030e-05
1.93070e+02 7.26739e-06 2.53805e-05 2.18228e-06 2.10940e-05 5.59242e-05
1.73020e+02 8.64697e-06 2.96016e-05 3.34763e-06 2.35332e-05 6.51295e-05
1.55052e+02 1.02208e-05 3.43355e-05 4.93605e-06 2.59690e-05 7.54614e-05
1.38950e+02 1.19872e-05 3.95713e-05 7.06867e-06 2.83405e-05 8.69677e-05
1.24520e+02 1.39378e-05 4.53015e-05 9.75249e-06 3.05888e-05 9.95805e-05
1.11588e+02 1.60584e-05 5.15045e-05 1.30956e-05 3.26609e-05 1.13319e-04
1.00000e+02 1.83315e-05 5.81527e-05 1.71709e-05 3.45118e-05 1.28167e-04
8.96151e+01 2.07384e-05 6.52145e-05 2.20528e-05 3.61067e-05 1.44112e-04
8.03086e+01 2.32630e-05 7.26572e-05 2.78176e-05 3.74214e-05 1.61159e-04
7.19686e+01 2.58959e-05 8.04450e-05 3.45493e-05 3.84389e-05 1.79329e-04
6.44947e+01 2.86382e-05 8.85580e-05 4.23447e-05 3.91622e-05 1.98703e-04
5.77969e+01 3.15060e-05 9.69664e-05 5.13186e-05 3.95928e-05 2.19384e-04
5.17947e+01 3.45347e-05 1.06359e-04 6.16103e-05 3.97464e-05 2.42250e-04
4.64159e+01 3.77824e-05 1.15866e-04 7.33904e-05 3.96355e-05 2.66674e-04
4.15956e+01 4.13345e-05 1.25497e-04 8.68673e-05 3.92858e-05 2.92984e-04
3.72759e+01 4.53066e-05 1.35264e-04 1.02695e-04 3.87227e-05 3.21988e-04
3.34048e+01 4.98482e-05 1.45676e-04 1.20883e-04 3.79737e-05 3.54381e-04
2.99358e+01 5.51468e-05 1.55619e-04 1.41211e-04 3.70673e-05 3.89044e-04
2.68270e+01 6.14317e-05 1.65783e-04 1.64599e-04 3.60263e-05 4.27840e-04
2.40410e+01 6.89790e-05 1.76186e-04 1.91744e-04 3.48885e-05 4.71797e-04
2.15443e+01 7.81177e-05 1.86835e-04 2.23325e-04 3.36690e-05 5.21946e-04
1.93070e+01 8.92367e-05 1.97753e-04 2.59526e-04 3.23932e-05 5.78909e-04
1.73020e+01 1.02794e-04 2.08964e-04 3.01595e-04 3.10806e-05 6.44433e-04
1.55052e+01 1.19326e-04 2.20495e-04 3.50578e-04 2.97479e-05 7.20147e-04
1.38950e+01 1.39463e-04 2.32379e-04 4.07714e-04 2.84098e-05 8.07966e-04
1.24520e+01 1.63945e-04 2.44659e-04 4.74656e-04 2.71329e-05 9.10393e-04
1.11588e+01 1.93636e-04 2.57354e-04 5.52569e-04 2.57695e-05 1.02933e-03
1.00000e+01 2.29554e-04 2.70528e-04 6.44035e-04 2.44918e-05 1.16861e-03
