# d_f:2.7
# l:100
# g:25
# phi:0.3
# l_k:3.5
# ideal_br:True
# N_e:731
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 1.86439e-08 1.46037e-07 8.78924e-49 2.86126e-07 4.50807e-07
8.96151e+03 2.12545e-08 1.66268e-07 2.94578e-44 3.25311e-07 5.12834e-07
8.03086e+03 2.42771e-08 1.89628e-07 3.34941e-40 3.70463e-07 5.84368e-07
7.19686e+03 2.77852e-08 2.16670e-07 1.44549e-36 4.22609e-07 6.67065e-07
6.44947e+03 3.18662e-08 2.48040e-07 2.61842e-33 4.82948e-07 7.62854e-07
5.77969e+03 3.66234e-08 2.84489e-07 2.17869e-30 5.52854e-07 8.73967e-07
5.17947e+03 4.21789e-08 3.26921e-07 9.02759e-28 6.33969e-07 1.00307e-06
4.64159e+03 4.86776e-08 3.76371e-07 2.00271e-25 7.28164e-07 1.15321e-06
4.15956e+03 5.62910e-08 4.34048e-07 2.53814e-23 8.37584e-07 1.32792e-06
3.72759e+03 6.52227e-08 5.01383e-07 1.94770e-21 9.64741e-07 1.53135e-06
3.34048e+03 7.57146e-08 5.80043e-07 9.53400e-20 1.11248e-06 1.76824e-06
2.99358e+03 8.80546e-08 6.71976e-07 3.11933e-18 1.28418e-06 2.04421e-06
2.68270e+03 1.02586e-07 7.79456e-07 7.11320e-17 1.48360e-06 2.36564e-06
2.40410e+03 1.19718e-07 9.05136e-07 1.17378e-15 1.71503e-06 2.73988e-06
2.15443e+03 1.39941e-07 1.05210e-06 1.44955e-14 1.98335e-06 3.17540e-06
1.93070e+03 1.63846e-07 1.22394e-06 1.38072e-13 2.29407e-06 3.68186e-06
1.73020e+03 1.92144e-07 1.42483e-06 1.04218e-12 2.65332e-06 4.27030e-06
1.55052e+03 2.25698e-07 1.65956e-06 6.38659e-12 3.06788e-06 4.95315e-06
1.38950e+03 2.65561e-07 1.93371e-06 3.24734e-11 3.54516e-06 5.74446e-06
1.24520e+03 3.13032e-07 2.25368e-06 1.39695e-10 4.09315e-06 6.66000e-06
1.11588e+03 3.69725e-07 2.62680e-06 5.17398e-10 4.72024e-06 7.71728e-06
1.00000e+03 4.37663e-07 3.06146e-06 1.67597e-09 5.43488e-06 8.93568e-06
8.96151e+02 5.19602e-07 3.56713e-06 4.81522e-09 6.24509e-06 1.03366e-05
8.03086e+02 6.18576e-07 4.15482e-06 1.24268e-08 7.15758e-06 1.19434e-05
7.19686e+02 7.38675e-07 4.83557e-06 2.91357e-08 8.17665e-06 1.37800e-05
6.44947e+02 8.84687e-07 5.62193e-06 6.26949e-08 9.30292e-06 1.58722e-05
5.77969e+02 1.06301e-06 6.52647e-06 1.24956e-07 1.05320e-05 1.82465e-05
5.17947e+02 1.27835e-06 7.56125e-06 2.32578e-07 1.18537e-05 2.09259e-05
4.64159e+02 1.53718e-06 8.73710e-06 4.07274e-07 1.32514e-05 2.39330e-05
4.15956e+02 1.84500e-06 1.00626e-05 6.75462e-07 1.47026e-05 2.72857e-05
3.72759e+02 2.20624e-06 1.15436e-05 1.06738e-06 1.61799e-05 3.09971e-05
3.34048e+02 2.62378e-06 1.31819e-05 1.61581e-06 1.76529e-05 3.50745e-05
2.99358e+02 3.09855e-06 1.49758e-05 2.35469e-06 1.90902e-05 3.95193e-05
2.68270e+02 3.62934e-06 1.69207e-05 3.31792e-06 2.04614e-05 4.43293e-05
2.40410e+02 4.21280e-06 1.90077e-05 4.53853e-06 2.17389e-05 4.94980e-05
2.15443e+02 4.84364e-06 2.12263e-05 6.04848e-06 2.28999e-05 5.50183e-05
1.93070e+02 5.51500e-06 2.35647e-05 7.87904e-06 2.39265e-05 6.08853e-05
1.73020e+02 6.21893e-06 2.60195e-05 1.00618e-05 2.48065e-05 6.71068e-05
1.55052e+02 6.94698e-06 2.85657e-05 1.26304e-05 2.55330e-05 7.36761e-05
1.38950e+02 7.69089e-06 3.12028e-05 1.56708e-05 2.61036e-05 8.06681e-05
1.24520e+02 8.44335e-06 3.39267e-05 1.91331e-05 2.65203e-05 8.80233e-05
1.11588e+02 9.19888e-06 3.67373e-05 2.31132e-05 2.67877e-05 9.58371e-05
1.00000e+02 9.95483e-06 3.96387e-05 2.76741e-05 2.69134e-05 1.04181e-04
8.96151e+01 1.07125e-05 4.26388e-05 3.28926e-05 2.69063e-05 1.13150e-04
8.03086e+01 1.14784e-05 4.57486e-05 3.88638e-05 2.67755e-05 1.22866e-04
7.19686e+01 1.22655e-05 4.89817e-05 4.57016e-05 2.65316e-05 1.33480e-04
6.44947e+01 1.30947e-05 5.23531e-05 5.35447e-05 2.61851e-05 1.45178e-04
5.77969e+01 1.39962e-05 5.58786e-05 6.25598e-05 2.57466e-05 1.58181e-04
5.17947e+01 1.50110e-05 5.95723e-05 7.29461e-05 2.52244e-05 1.72754e-04
4.64159e+01 1.61922e-05 6.34537e-05 8.49449e-05 2.46374e-05 1.89228e-04
4.15956e+01 1.76066e-05 6.78854e-05 9.88382e-05 2.39881e-05 2.08318e-04
3.72759e+01 1.93366e-05 7.24190e-05 1.14962e-04 2.32893e-05 2.30007e-04
3.34048e+01 2.14817e-05 7.70940e-05 1.33712e-04 2.25500e-05 2.54838e-04
2.99358e+01 2.41611e-05 8.19456e-05 1.55556e-04 2.17788e-05 2.83442e-04
2.68270e+01 2.75160e-05 8.68014e-05 1.81044e-04 2.09842e-05 3.16346e-04
2.40410e+01 3.17132e-05 9.24159e-05 2.11072e-04 2.01749e-05 3.55376e-04
2.15443e+01 3.69488e-05 9.76318e-05 2.45863e-04 1.93599e-05 3.99804e-04
1.93070e+01 4.34529e-05 1.03654e-04 2.86901e-04 1.85482e-05 4.52556e-04
1.73020e+01 5.14955e-05 1.09701e-04 3.34807e-04 1.77468e-05 5.13751e-04
1.55052e+01 6.13931e-05 1.16040e-04 3.91073e-04 1.69596e-05 5.85466e-04
1.38950e+01 7.35175e-05 1.22585e-04 4.57185e-04 1.61868e-05 6.69474e-04
1.24520e+01 8.83050e-05 1.29688e-04 5.35561e-04 1.54264e-05 7.68980e-04
1.11588e+01 1.06268e-04 1.37026e-04 6.25826e-04 1.46760e-05 8.83796e-04
1.00000e+01 1.28011e-04 1.44741e-04 7.33141e-04 1.39357e-05 1.01983e-03
1.73020e+04 9.90601e-09 7.75230e-08 1.36153e-80 1.52870e-07 2.40299e-07
1.55052e+04 1.12150e-08 8.79339e-08 9.13440e-73 1.73158e-07 2.72306e-07
1.38950e+04 1.27091e-08 9.97259e-08 9.43793e-66 1.96131e-07 3.08566e-07
1.24520e+04 1.44195e-08 1.13139e-07 1.82406e-59 2.22238e-07 3.49796e-07
1.11588e+04 1.63831e-08 1.28462e-07 7.84886e-54 2.52021e-07 3.96866e-07
