# d_f:2.7
# l:50
# g:50
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:463
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 4.89408e-08 9.76702e-08 4.26112e-92 4.87304e-08 1.95341e-07
8.96151e+03 5.52848e-08 1.10224e-07 4.74550e-83 5.49411e-08 2.20450e-07
8.03086e+03 6.24531e-08 1.24448e-07 6.07817e-75 6.19973e-08 2.48899e-07
7.19686e+03 7.05555e-08 1.40552e-07 1.12104e-67 6.99991e-08 2.81106e-07
6.44947e+03 7.97185e-08 1.58779e-07 3.64155e-61 7.90645e-08 3.17562e-07
5.77969e+03 9.00896e-08 1.79421e-07 2.49533e-55 8.93358e-08 3.58846e-07
5.17947e+03 1.01842e-07 2.02821e-07 4.23992e-50 1.00985e-07 4.05648e-07
4.64159e+03 1.15183e-07 2.29394e-07 2.06482e-45 1.14219e-07 4.58796e-07
4.15956e+03 1.30356e-07 2.59636e-07 3.28148e-41 1.29290e-07 5.19282e-07
3.72759e+03 1.47656e-07 2.94143e-07 1.91177e-37 1.46501e-07 5.88299e-07
3.34048e+03 1.67434e-07 3.33631e-07 4.53149e-34 1.66215e-07 6.67281e-07
2.99358e+03 1.90113e-07 3.78958e-07 4.79789e-31 1.88872e-07 7.57942e-07
2.68270e+03 2.16193e-07 4.31167e-07 2.46725e-28 2.15007e-07 8.62367e-07
2.40410e+03 2.46274e-07 4.91481e-07 6.64206e-26 2.45253e-07 9.83008e-07
2.15443e+03 2.81068e-07 5.61378e-07 1.00119e-23 2.80374e-07 1.12282e-06
1.93070e+03 3.21419e-07 6.42618e-07 8.97454e-22 3.21287e-07 1.28532e-06
1.73020e+03 3.68331e-07 7.37301e-07 5.04944e-20 3.69088e-07 1.47472e-06
1.55052e+03 4.22993e-07 8.47931e-07 1.87164e-18 4.25110e-07 1.69603e-06
1.38950e+03 4.86816e-07 9.77510e-07 4.77297e-17 4.90944e-07 1.95527e-06
1.24520e+03 5.61478e-07 1.12962e-06 8.70605e-16 5.68505e-07 2.25961e-06
1.11588e+03 6.48972e-07 1.30858e-06 1.17613e-14 6.60126e-07 2.61768e-06
1.00000e+03 7.51677e-07 1.51956e-06 1.21410e-13 7.68637e-07 3.03987e-06
8.96151e+02 8.72437e-07 1.76883e-06 9.84881e-13 8.97493e-07 3.53876e-06
8.03086e+02 1.01466e-06 2.06398e-06 6.43788e-12 1.05093e-06 4.12958e-06
7.19686e+02 1.18247e-06 2.41429e-06 3.46823e-11 1.23415e-06 4.83096e-06
6.44947e+02 1.38087e-06 2.83111e-06 1.57125e-10 1.45357e-06 5.66571e-06
5.77969e+02 1.61599e-06 3.32847e-06 6.09564e-10 1.71700e-06 6.66207e-06
5.17947e+02 1.89540e-06 3.92371e-06 2.05817e-09 2.03383e-06 7.85500e-06
4.64159e+02 2.22875e-06 4.63835e-06 6.13702e-09 2.41493e-06 9.28817e-06
4.15956e+02 2.62753e-06 5.49883e-06 1.63730e-08 2.87222e-06 1.10149e-05
3.72759e+02 3.10619e-06 6.53712e-06 3.95452e-08 3.41765e-06 1.31005e-05
3.34048e+02 3.68287e-06 7.79084e-06 8.73837e-08 4.06173e-06 1.56228e-05
2.99358e+02 4.37605e-06 9.30269e-06 1.78341e-07 4.81157e-06 1.86686e-05
2.68270e+02 5.20767e-06 1.11189e-05 3.39041e-07 5.66892e-06 2.23345e-05
2.40410e+02 6.19963e-06 1.32867e-05 6.05008e-07 6.62849e-06 2.67198e-05
2.15443e+02 7.37251e-06 1.58515e-05 1.02040e-06 7.67710e-06 3.19215e-05
1.93070e+02 8.74390e-06 1.88531e-05 1.63671e-06 8.79378e-06 3.80275e-05
1.73020e+02 1.03269e-05 2.23228e-05 2.51073e-06 9.95089e-06 4.51113e-05
1.55052e+02 1.21292e-05 2.62862e-05 3.70204e-06 1.11161e-05 5.32336e-05
1.38950e+02 1.41539e-05 3.07408e-05 5.27078e-06 1.22551e-05 6.24205e-05
1.24520e+02 1.64000e-05 3.56861e-05 7.31444e-06 1.33338e-05 7.27343e-05
1.11588e+02 1.88655e-05 4.11030e-05 9.82172e-06 1.43213e-05 8.41116e-05
1.00000e+02 2.15509e-05 4.69623e-05 1.28785e-05 1.51902e-05 9.65819e-05
8.96151e+01 2.44625e-05 5.32255e-05 1.65396e-05 1.59236e-05 1.10151e-04
8.03086e+01 2.76176e-05 5.98481e-05 2.08632e-05 1.65070e-05 1.24836e-04
7.19686e+01 3.10485e-05 6.67821e-05 2.59120e-05 1.69344e-05 1.40677e-04
6.44947e+01 3.48067e-05 7.39787e-05 3.17585e-05 1.72058e-05 1.57750e-04
