# d_f:2.7
# l:50
# g:17
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:1603
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 1.80334e-08 1.05937e-07 6.35989e-92 1.55174e-07 2.79144e-07
8.96151e+03 2.07495e-08 1.21587e-07 7.08284e-83 1.77902e-07 3.20238e-07
8.03086e+03 2.39211e-08 1.39967e-07 9.07189e-75 2.04643e-07 3.68532e-07
7.19686e+03 2.76295e-08 1.61522e-07 1.67319e-67 2.36029e-07 4.25181e-07
6.44947e+03 3.19702e-08 1.86783e-07 5.43514e-61 2.72812e-07 4.91565e-07
5.77969e+03 3.70562e-08 2.16383e-07 3.72438e-55 3.15895e-07 5.69334e-07
5.17947e+03 4.30207e-08 2.51078e-07 6.32824e-50 3.66359e-07 6.60458e-07
4.64159e+03 5.00211e-08 2.91765e-07 3.08182e-45 4.25488e-07 7.67274e-07
4.15956e+03 5.82430e-08 3.39505e-07 4.89774e-41 4.94796e-07 8.92545e-07
3.72759e+03 6.79062e-08 3.95546e-07 2.85339e-37 5.76062e-07 1.03951e-06
3.34048e+03 7.92702e-08 4.60467e-07 6.76342e-34 6.70507e-07 1.21024e-06
2.99358e+03 9.26422e-08 5.38174e-07 7.16103e-31 7.82558e-07 1.41337e-06
2.68270e+03 1.08386e-07 6.29423e-07 3.68246e-28 9.14168e-07 1.65198e-06
2.40410e+03 1.26933e-07 7.36471e-07 9.91352e-26 1.06843e-06 1.93183e-06
2.15443e+03 1.48793e-07 8.62179e-07 1.49431e-23 1.24925e-06 2.26022e-06
1.93070e+03 1.74573e-07 1.01005e-06 1.33948e-21 1.46139e-06 2.64601e-06
1.73020e+03 2.04995e-07 1.18404e-06 7.53648e-20 1.71025e-06 3.09929e-06
1.55052e+03 2.40916e-07 1.38880e-06 2.79350e-18 2.00225e-06 3.63196e-06
1.38950e+03 2.83356e-07 1.62980e-06 7.12383e-17 2.34467e-06 4.25783e-06
1.24520e+03 3.33537e-07 1.91350e-06 1.29941e-15 2.74604e-06 4.99308e-06
1.11588e+03 3.92918e-07 2.24747e-06 1.75542e-14 3.21626e-06 5.85664e-06
1.00000e+03 4.63249e-07 2.64063e-06 1.81209e-13 3.76670e-06 6.87058e-06
8.96151e+02 5.46638e-07 3.10347e-06 1.46997e-12 4.41043e-06 8.06053e-06
8.03086e+02 6.45634e-07 3.64828e-06 9.60877e-12 5.16237e-06 9.45629e-06
7.19686e+02 7.63341e-07 4.28950e-06 5.17646e-11 6.03942e-06 1.10923e-05
6.44947e+02 9.03565e-07 5.04402e-06 2.34515e-10 7.06051e-06 1.30083e-05
5.77969e+02 1.07102e-06 5.93160e-06 9.09797e-10 8.24648e-06 1.52500e-05
5.17947e+02 1.27159e-06 6.97524e-06 3.07189e-09 9.61959e-06 1.78695e-05
4.64159e+02 1.51310e-06 8.20160e-06 9.15973e-09 1.12026e-05 2.09265e-05
4.15956e+02 1.80455e-06 9.64120e-06 2.44374e-08 1.30171e-05 2.44873e-05
3.72759e+02 2.15778e-06 1.13284e-05 5.90227e-08 1.50808e-05 2.86260e-05
3.34048e+02 2.58797e-06 1.33009e-05 1.30423e-07 1.74043e-05 3.34236e-05
2.99358e+02 3.11027e-06 1.56014e-05 2.66180e-07 1.99879e-05 3.89657e-05
2.68270e+02 3.74329e-06 1.82653e-05 5.06032e-07 2.28179e-05 4.53324e-05
2.40410e+02 4.50566e-06 2.13323e-05 9.02997e-07 2.58650e-05 5.26060e-05
2.15443e+02 5.41494e-06 2.48352e-05 1.52298e-06 2.90844e-05 6.08575e-05
1.93070e+02 6.48600e-06 2.87991e-05 2.44286e-06 3.24166e-05 7.01445e-05
1.73020e+02 7.72931e-06 3.32390e-05 3.74735e-06 3.57918e-05 8.05075e-05
1.55052e+02 9.14965e-06 3.81649e-05 5.52543e-06 3.91346e-05 9.19745e-05
1.38950e+02 1.07453e-05 4.35586e-05 7.91270e-06 4.23685e-05 1.04585e-04
1.24520e+02 1.25081e-05 4.94073e-05 1.09170e-05 4.54217e-05 1.18254e-04
1.11588e+02 1.44235e-05 5.56852e-05 1.46593e-05 4.82309e-05 1.32999e-04
1.00000e+02 1.64724e-05 6.23619e-05 1.92212e-05 5.07440e-05 1.48800e-04
8.96151e+01 1.86324e-05 6.94055e-05 2.46860e-05 5.29217e-05 1.65646e-04
8.03086e+01 2.08803e-05 7.67864e-05 3.11390e-05 5.47377e-05 1.83543e-04
7.19686e+01 2.31948e-05 8.44798e-05 3.86746e-05 5.61780e-05 2.02527e-04
6.44947e+01 2.55597e-05 9.24678e-05 4.74008e-05 5.72343e-05 2.22663e-04
5.77969e+01 2.79676e-05 1.00740e-04 5.74462e-05 5.79237e-05 2.44078e-04
5.17947e+01 3.04230e-05 1.10086e-04 6.89668e-05 5.82599e-05 2.67735e-04
4.64159e+01 3.29468e-05 1.19562e-04 8.21534e-05 5.82535e-05 2.92916e-04
4.15956e+01 3.55801e-05 1.29201e-04 9.76742e-05 5.79338e-05 3.20389e-04
3.72759e+01 3.83876e-05 1.39039e-04 1.15275e-04 5.73281e-05 3.50029e-04
3.34048e+01 4.14619e-05 1.49669e-04 1.35317e-04 5.64664e-05 3.82914e-04
2.99358e+01 4.49271e-05 1.59865e-04 1.58237e-04 5.53803e-05 4.18409e-04
2.68270e+01 4.89425e-05 1.70413e-04 1.84418e-04 5.40940e-05 4.57868e-04
2.40410e+01 5.37067e-05 1.81346e-04 2.14639e-04 5.26557e-05 5.02347e-04
2.15443e+01 5.94622e-05 1.92681e-04 2.49990e-04 5.10807e-05 5.53214e-04
1.93070e+01 6.65008e-05 2.04444e-04 2.90514e-04 4.94018e-05 6.10861e-04
1.73020e+01 7.51697e-05 2.16663e-04 3.37606e-04 4.76445e-05 6.77083e-04
1.55052e+01 8.58792e-05 2.29364e-04 3.92438e-04 4.58312e-05 7.53512e-04
1.38950e+01 9.91124e-05 2.42576e-04 4.56394e-04 4.39829e-05 8.42065e-04
1.24520e+01 1.15436e-04 2.56341e-04 5.31266e-04 4.22023e-05 9.45246e-04
1.11588e+01 1.35516e-04 2.70664e-04 6.18547e-04 4.02609e-05 1.06499e-03
1.00000e+01 1.60130e-04 2.85612e-04 7.20935e-04 3.84263e-05 1.20510e-03
