# d_f:2.7
# l:100
# g:25
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:2168
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 1.44879e-08 1.14224e-07 8.78924e-49 2.25219e-07 3.53931e-07
8.96151e+03 1.68203e-08 1.32468e-07 2.94578e-44 2.60880e-07 4.10168e-07
8.03086e+03 1.95582e-08 1.53829e-07 3.34941e-40 3.02548e-07 4.75935e-07
7.19686e+03 2.27747e-08 1.78859e-07 1.44549e-36 3.51257e-07 5.52890e-07
6.44947e+03 2.65563e-08 2.08203e-07 2.61842e-33 4.08210e-07 6.42969e-07
5.77969e+03 3.10048e-08 2.42611e-07 2.17869e-30 4.74795e-07 7.48411e-07
5.17947e+03 3.62414e-08 2.82985e-07 9.02759e-28 5.52661e-07 8.71887e-07
4.64159e+03 4.24096e-08 3.30352e-07 2.00271e-25 6.43674e-07 1.01644e-06
4.15956e+03 4.96795e-08 3.85932e-07 2.53814e-23 7.50017e-07 1.18563e-06
3.72759e+03 5.82534e-08 4.51154e-07 1.94770e-21 8.74213e-07 1.38362e-06
3.34048e+03 6.83718e-08 5.27687e-07 9.53400e-20 1.01914e-06 1.61519e-06
2.99358e+03 8.03210e-08 6.17486e-07 3.11933e-18 1.18818e-06 1.88599e-06
2.68270e+03 9.44427e-08 7.22830e-07 7.11320e-17 1.38513e-06 2.20240e-06
2.40410e+03 1.11145e-07 8.46382e-07 1.17378e-15 1.61433e-06 2.57185e-06
2.15443e+03 1.30918e-07 9.91239e-07 1.44955e-14 1.88069e-06 3.00285e-06
1.93070e+03 1.54350e-07 1.16101e-06 1.38072e-13 2.18975e-06 3.50510e-06
1.73020e+03 1.82151e-07 1.35986e-06 1.04218e-12 2.54768e-06 4.08969e-06
1.55052e+03 2.15182e-07 1.59262e-06 6.38659e-12 2.96130e-06 4.76911e-06
1.38950e+03 2.54497e-07 1.86489e-06 3.24734e-11 3.43806e-06 5.55748e-06
1.24520e+03 3.01391e-07 2.18307e-06 1.39695e-10 3.98598e-06 6.47058e-06
1.11588e+03 3.57479e-07 2.55453e-06 5.17398e-10 4.61346e-06 7.52599e-06
1.00000e+03 4.24782e-07 2.98766e-06 1.67597e-09 5.32898e-06 8.74309e-06
8.96151e+02 5.06038e-07 3.49196e-06 4.81522e-09 6.14054e-06 1.01433e-05
8.03086e+02 6.04336e-07 4.07844e-06 1.24268e-08 7.05485e-06 1.17501e-05
7.19686e+02 7.23710e-07 4.75818e-06 2.91357e-08 8.07619e-06 1.35872e-05
6.44947e+02 8.68967e-07 5.54371e-06 6.26949e-08 9.20515e-06 1.56805e-05
5.77969e+02 1.04651e-06 6.44760e-06 1.24956e-07 1.04373e-05 1.80564e-05
5.17947e+02 1.26103e-06 7.48196e-06 2.32578e-07 1.17624e-05 2.07379e-05
4.64159e+02 1.51903e-06 8.65755e-06 4.07274e-07 1.31637e-05 2.37476e-05
4.15956e+02 1.82599e-06 9.98303e-06 6.75462e-07 1.46187e-05 2.71032e-05
