# d_f:2.7
# l:50
# g:30
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:777
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 3.10849e-08 1.03318e-07 5.32640e-92 8.58529e-08 2.20256e-07
8.96151e+03 3.51845e-08 1.16828e-07 5.93188e-83 9.69822e-08 2.48994e-07
8.03086e+03 3.98608e-08 1.32280e-07 7.59771e-75 1.09747e-07 2.81887e-07
7.19686e+03 4.52097e-08 1.49982e-07 1.40130e-67 1.24395e-07 3.19586e-07
6.44947e+03 5.13454e-08 1.70306e-07 4.55193e-61 1.41227e-07 3.62878e-07
5.77969e+03 5.84040e-08 1.93699e-07 3.11917e-55 1.60610e-07 4.12712e-07
5.17947e+03 6.65473e-08 2.20695e-07 5.29990e-50 1.82985e-07 4.70227e-07
4.64159e+03 7.59674e-08 2.51931e-07 2.58102e-45 2.08883e-07 5.36782e-07
4.15956e+03 8.68912e-08 2.88165e-07 4.10186e-41 2.38934e-07 6.13990e-07
3.72759e+03 9.95875e-08 3.30291e-07 2.38971e-37 2.73884e-07 7.03762e-07
3.34048e+03 1.14374e-07 3.79370e-07 5.66437e-34 3.14617e-07 8.08361e-07
2.99358e+03 1.31625e-07 4.36649e-07 5.99736e-31 3.62176e-07 9.30449e-07
2.68270e+03 1.51785e-07 5.03626e-07 3.08406e-28 4.17812e-07 1.07322e-06
2.40410e+03 1.75378e-07 5.82040e-07 8.30257e-26 4.82985e-07 1.24040e-06
2.15443e+03 2.03025e-07 6.73975e-07 1.25148e-23 5.59436e-07 1.43644e-06
1.93070e+03 2.35460e-07 7.81892e-07 1.12182e-21 6.49228e-07 1.66658e-06
1.73020e+03 2.73555e-07 9.08713e-07 6.31180e-20 7.54801e-07 1.93707e-06
1.55052e+03 3.18345e-07 1.05791e-06 2.33956e-18 8.79094e-07 2.25535e-06
1.38950e+03 3.71059e-07 1.23360e-06 5.96621e-17 1.02556e-06 2.63022e-06
1.24520e+03 4.33163e-07 1.44071e-06 1.08826e-15 1.19832e-06 3.07219e-06
1.11588e+03 5.06403e-07 1.68509e-06 1.47016e-14 1.40228e-06 3.59377e-06
1.00000e+03 5.92873e-07 1.97373e-06 1.51763e-13 1.64330e-06 4.20990e-06
8.96151e+02 6.95080e-07 2.31499e-06 1.23110e-12 1.92835e-06 4.93843e-06
8.03086e+02 8.16052e-07 2.71890e-06 8.04734e-12 2.26576e-06 5.80072e-06
7.19686e+02 9.59457e-07 3.19749e-06 4.33529e-11 2.66541e-06 6.82240e-06
6.44947e+02 1.12978e-06 3.76523e-06 1.96406e-10 3.13898e-06 8.03418e-06
5.77969e+02 1.33254e-06 4.43958e-06 7.61955e-10 3.70013e-06 9.47302e-06
5.17947e+02 1.57461e-06 5.24158e-06 2.57271e-09 4.36449e-06 1.11833e-05
4.64159e+02 1.86490e-06 6.19652e-06 7.67127e-09 5.14924e-06 1.32183e-05
4.15956e+02 2.21393e-06 7.33446e-06 2.04663e-08 6.07218e-06 1.56410e-05
3.72759e+02 2.63516e-06 8.69063e-06 4.94315e-08 7.14999e-06 1.85252e-05
3.34048e+02 3.14590e-06 1.03051e-05 1.09230e-07 8.39591e-06 2.19561e-05
2.99358e+02 3.76320e-06 1.22219e-05 2.22926e-07 9.81692e-06 2.60249e-05
2.68270e+02 4.50806e-06 1.44871e-05 4.23801e-07 1.14111e-05 3.08300e-05
2.40410e+02 5.40132e-06 1.71464e-05 7.56260e-07 1.31653e-05 3.64693e-05
2.15443e+02 6.46259e-06 2.02416e-05 1.27550e-06 1.50550e-05 4.30347e-05
1.93070e+02 7.70835e-06 2.38081e-05 2.04589e-06 1.70441e-05 5.06064e-05
1.73020e+02 9.15016e-06 2.78713e-05 3.13841e-06 1.90875e-05 5.92473e-05
1.55052e+02 1.07934e-05 3.24510e-05 4.62755e-06 2.11340e-05 6.90060e-05
1.38950e+02 1.26368e-05 3.75444e-05 6.62266e-06 2.31303e-05 7.99341e-05
1.24520e+02 1.46727e-05 4.31371e-05 9.14296e-06 2.50240e-05 9.19767e-05
1.11588e+02 1.68885e-05 4.92136e-05 1.22771e-05 2.67678e-05 1.05147e-04
1.00000e+02 1.92693e-05 5.57469e-05 1.60977e-05 2.83213e-05 1.19435e-04
8.96151e+01 2.18010e-05 6.26999e-05 2.06745e-05 2.96531e-05 1.34828e-04
8.03086e+01 2.44741e-05 7.00455e-05 2.60790e-05 3.07388e-05 1.51337e-04
7.19686e+01 2.72883e-05 7.77429e-05 3.23900e-05 3.15721e-05 1.68993e-04
6.44947e+01 3.02566e-05 8.57569e-05 3.96982e-05 3.21472e-05 1.87859e-04
5.77969e+01 3.34097e-05 9.40545e-05 4.81112e-05 3.24693e-05 2.08045e-04
5.17947e+01 3.68004e-05 1.03271e-04 5.77597e-05 3.25508e-05 2.30382e-04
4.64159e+01 4.05067e-05 1.12089e-04 6.88035e-05 3.24116e-05 2.53811e-04
4.15956e+01 4.46364e-05 1.21625e-04 8.14381e-05 3.20684e-05 2.79768e-04
3.72759e+01 4.93297e-05 1.31227e-04 9.62767e-05 3.15470e-05 3.08380e-04
3.34048e+01 5.47634e-05 1.40908e-04 1.13136e-04 3.08725e-05 3.39680e-04
2.99358e+01 6.11550e-05 1.51155e-04 1.32386e-04 3.00705e-05 3.74766e-04
2.68270e+01 6.87669e-05 1.60909e-04 1.54311e-04 2.91617e-05 4.13148e-04
2.40410e+01 7.79123e-05 1.70839e-04 1.79760e-04 2.81783e-05 4.56689e-04
2.15443e+01 8.89623e-05 1.80955e-04 2.09367e-04 2.71338e-05 5.06418e-04
1.93070e+01 1.02354e-04 1.91278e-04 2.43306e-04 2.60496e-05 5.62987e-04
1.73020e+01 1.18600e-04 2.01833e-04 2.82745e-04 2.49420e-05 6.28120e-04
1.55052e+01 1.38302e-04 2.12650e-04 3.28667e-04 2.38247e-05 7.03444e-04
1.38950e+01 1.62167e-04 2.23762e-04 3.82232e-04 2.27093e-05 7.90870e-04
1.24520e+01 1.91022e-04 2.35213e-04 4.44956e-04 2.16493e-05 8.92841e-04
1.11588e+01 2.25839e-04 2.47026e-04 5.18034e-04 2.05260e-05 1.01142e-03
1.00000e+01 2.67758e-04 2.59265e-04 6.03783e-04 1.94768e-05 1.15028e-03
