# d_f:2.7
# l:100
# g:50
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:856
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 2.71118e-08 1.07372e-07 7.32437e-49 1.06318e-07 2.40802e-07
8.96151e+03 3.07541e-08 1.21745e-07 2.45482e-44 1.20501e-07 2.73001e-07
8.03086e+03 3.49338e-08 1.38235e-07 2.79118e-40 1.36770e-07 3.09939e-07
7.19686e+03 3.97445e-08 1.57211e-07 1.20458e-36 1.55487e-07 3.52442e-07
6.44947e+03 4.52973e-08 1.79109e-07 2.18202e-33 1.77086e-07 4.01492e-07
5.77969e+03 5.17244e-08 2.04449e-07 1.81557e-30 2.02074e-07 4.58248e-07
5.17947e+03 5.91828e-08 2.33856e-07 7.52300e-28 2.31072e-07 5.24111e-07
4.64159e+03 6.78581e-08 2.68054e-07 1.66893e-25 2.64790e-07 6.00701e-07
4.15956e+03 7.79707e-08 3.07909e-07 2.11512e-23 3.04080e-07 6.89960e-07
3.72759e+03 8.97816e-08 3.54446e-07 1.62309e-21 3.49950e-07 7.94177e-07
3.34048e+03 1.03601e-07 4.08877e-07 7.94500e-20 4.03580e-07 9.16057e-07
2.99358e+03 1.19796e-07 4.72639e-07 2.59944e-18 4.66391e-07 1.05883e-06
2.68270e+03 1.38804e-07 5.47435e-07 5.92766e-17 5.40035e-07 1.22627e-06
2.40410e+03 1.61148e-07 6.35286e-07 9.78147e-16 6.26480e-07 1.42291e-06
2.15443e+03 1.87450e-07 7.38593e-07 1.20796e-14 7.28036e-07 1.65408e-06
1.93070e+03 2.18455e-07 8.60207e-07 1.15060e-13 8.47444e-07 1.92611e-06
1.73020e+03 2.55061e-07 1.00352e-06 8.68479e-13 9.87930e-07 2.24652e-06
1.55052e+03 2.98352e-07 1.17259e-06 5.32216e-12 1.15329e-06 2.62423e-06
1.38950e+03 3.49647e-07 1.37223e-06 2.70612e-11 1.34795e-06 3.06985e-06
1.24520e+03 4.10563e-07 1.60820e-06 1.16413e-10 1.57707e-06 3.59595e-06
1.11588e+03 4.83103e-07 1.88738e-06 4.31165e-10 1.84653e-06 4.21745e-06
1.00000e+03 5.69765e-07 2.21798e-06 1.39664e-09 2.16285e-06 4.95199e-06
8.96151e+02 6.73842e-07 2.60970e-06 4.01268e-09 2.53293e-06 5.82049e-06
8.03086e+02 7.99117e-07 3.07393e-06 1.03557e-08 2.96356e-06 6.84697e-06
7.19686e+02 9.50495e-07 3.62372e-06 2.42797e-08 3.46062e-06 8.05911e-06
6.44947e+02 1.13373e-06 4.27358e-06 5.22458e-08 4.02805e-06 9.48761e-06
5.77969e+02 1.35646e-06 5.03909e-06 1.04130e-07 4.66680e-06 1.11665e-05
5.17947e+02 1.62429e-06 5.93604e-06 1.93815e-07 5.37386e-06 1.31280e-05
4.64159e+02 1.94491e-06 6.97953e-06 3.39395e-07 6.14163e-06 1.54055e-05
4.15956e+02 2.32477e-06 8.18431e-06 5.62885e-07 6.95792e-06 1.80299e-05
