# d_f:2.7
# l:100
# g:100
# phi:0.3
# l_k:2
# ideal_br:True
# N_e:1108
# genomic distance $s$; contact probability $P(s)$
2.68270e+01 2.00799e-04 1.56694e-04 2.62190e-04 9.18774e-06 6.28871e-04
2.40410e+01 2.37218e-04 1.64121e-04 3.05506e-04 8.70448e-06 7.15550e-04
2.15443e+01 2.80711e-04 1.72157e-04 3.56016e-04 8.23688e-06 8.17121e-04
1.93070e+01 3.32585e-04 1.80058e-04 4.15119e-04 7.78798e-06 9.35551e-04
1.73020e+01 3.94378e-04 1.88262e-04 4.84504e-04 7.35948e-06 1.07450e-03
1.55052e+01 4.67901e-04 1.96781e-04 5.66033e-04 6.95168e-06 1.23767e-03
1.38950e+01 5.55286e-04 2.05685e-04 6.61499e-04 6.56336e-06 1.42903e-03
1.24520e+01 6.59048e-04 2.15000e-04 7.74901e-04 6.19233e-06 1.65514e-03
1.11588e+01 7.82148e-04 2.24762e-04 9.05496e-04 5.83640e-06 1.91824e-03
1.00000e+01 9.28079e-04 2.35028e-04 1.06061e-03 5.49444e-06 2.22921e-03
