# d_f:2.7
# l:200
# g:50
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:1720
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 1.51294e-08 1.17362e-07 1.93539e-27 2.27767e-07 3.60258e-07
8.96151e+03 1.75184e-08 1.35552e-07 3.56192e-25 2.62440e-07 4.15510e-07
8.03086e+03 2.03224e-08 1.56806e-07 3.81837e-23 3.02782e-07 4.79911e-07
7.19686e+03 2.36175e-08 1.81655e-07 2.52193e-21 3.49720e-07 5.54993e-07
6.44947e+03 2.74939e-08 2.10719e-07 1.07920e-19 4.04309e-07 6.42522e-07
5.77969e+03 3.20592e-08 2.44721e-07 3.13022e-18 4.67797e-07 7.44578e-07
5.17947e+03 3.74415e-08 2.84508e-07 6.40770e-17 5.41569e-07 8.63518e-07
4.64159e+03 4.37943e-08 3.31063e-07 9.59887e-16 6.27215e-07 1.00207e-06
4.15956e+03 5.13015e-08 3.85536e-07 1.08701e-14 7.26529e-07 1.16337e-06
3.72759e+03 6.01842e-08 4.49257e-07 9.58056e-14 8.41532e-07 1.35097e-06
3.34048e+03 7.07099e-08 5.23770e-07 6.74564e-13 9.74468e-07 1.56895e-06
2.99358e+03 8.32035e-08 6.10860e-07 3.88415e-12 1.12781e-06 1.82188e-06
2.68270e+03 9.80629e-08 7.12587e-07 1.86777e-11 1.30425e-06 2.11492e-06
2.40410e+03 1.15780e-07 8.31318e-07 7.64328e-11 1.50667e-06 2.45384e-06
2.15443e+03 1.36967e-07 9.69765e-07 2.70704e-10 1.73805e-06 2.84506e-06
1.93070e+03 1.62395e-07 1.13101e-06 8.42455e-10 2.00138e-06 3.29563e-06
1.73020e+03 1.93027e-07 1.31854e-06 2.33527e-09 2.29936e-06 3.81326e-06
1.55052e+03 2.30279e-07 1.53640e-06 5.83666e-09 2.63414e-06 4.40665e-06
1.38950e+03 2.75407e-07 1.78853e-06 1.32980e-08 3.00687e-06 5.08410e-06
1.24520e+03 3.30272e-07 2.07945e-06 2.78917e-08 3.41725e-06 5.85486e-06
1.11588e+03 3.96860e-07 2.41356e-06 5.43339e-08 3.86309e-06 6.72785e-06
1.00000e+03 4.78208e-07 2.79503e-06 9.90895e-08 4.34005e-06 7.71238e-06
8.96151e+02 5.75024e-07 3.22748e-06 1.70393e-07 4.84155e-06 8.81444e-06
8.03086e+02 6.89713e-07 3.71363e-06 2.78062e-07 5.35902e-06 1.00404e-05
7.19686e+02 8.23684e-07 4.25513e-06 4.33130e-07 5.88237e-06 1.13943e-05
6.44947e+02 9.77743e-07 4.85216e-06 6.47370e-07 6.40064e-06 1.28779e-05
5.77969e+02 1.15198e-06 5.50392e-06 9.32819e-07 6.90273e-06 1.44915e-05
5.17947e+02 1.34573e-06 6.20811e-06 1.30138e-06 7.37817e-06 1.62334e-05
4.64159e+02 1.55756e-06 6.96143e-06 1.76462e-06 7.81772e-06 1.81013e-05
4.15956e+02 1.78542e-06 7.75994e-06 2.33372e-06 8.21381e-06 2.00929e-05
3.72759e+02 2.02674e-06 8.59951e-06 3.01974e-06 8.56078e-06 2.22068e-05
3.34048e+02 2.27862e-06 9.47619e-06 3.83400e-06 8.85492e-06 2.44437e-05
2.99358e+02 2.53807e-06 1.03867e-05 4.78868e-06 9.09433e-06 2.68077e-05
2.68270e+02 2.80225e-06 1.13287e-05 5.89756e-06 9.27870e-06 2.93072e-05
2.40410e+02 3.06874e-06 1.23012e-05 7.17684e-06 9.40905e-06 3.19558e-05
2.15443e+02 3.33588e-06 1.33048e-05 8.64601e-06 9.48742e-06 3.47741e-05
1.93070e+02 3.60314e-06 1.43412e-05 1.03289e-05 9.51661e-06 3.77898e-05
1.73020e+02 3.87151e-06 1.54137e-05 1.22546e-05 9.49987e-06 4.10397e-05
1.55052e+02 4.14397e-06 1.65319e-05 1.44587e-05 9.44057e-06 4.45751e-05
1.38950e+02 4.42595e-06 1.76895e-05 1.69841e-05 9.34245e-06 4.84420e-05
1.24520e+02 4.72584e-06 1.88983e-05 1.98830e-05 9.20926e-06 5.27164e-05
1.11588e+02 5.05547e-06 2.01634e-05 2.32401e-05 9.04404e-06 5.75030e-05
1.00000e+02 5.43064e-06 2.14902e-05 2.70884e-05 8.85284e-06 6.28621e-05
8.96151e+01 5.87163e-06 2.28841e-05 3.15343e-05 8.63736e-06 6.89273e-05
8.03086e+01 6.40376e-06 2.43498e-05 3.66862e-05 8.40196e-06 7.58417e-05
7.19686e+01 7.05799e-06 2.58918e-05 4.25803e-05 8.15009e-06 8.36802e-05
6.44947e+01 7.87168e-06 2.75139e-05 4.95546e-05 7.88490e-06 9.28250e-05
5.77969e+01 8.88933e-06 2.92194e-05 5.76901e-05 7.60937e-06 1.03408e-04
5.17947e+01 1.01637e-05 3.10136e-05 6.72152e-05 7.33711e-06 1.15730e-04
4.64159e+01 1.17568e-05 3.28952e-05 7.82841e-05 7.03946e-06 1.29976e-04
4.15956e+01 1.37417e-05 3.48745e-05 9.12616e-05 6.75150e-06 1.46629e-04
3.72759e+01 1.62041e-05 3.69558e-05 1.06468e-04 6.46558e-06 1.66093e-04
3.34048e+01 1.92444e-05 3.91418e-05 1.24321e-04 6.18383e-06 1.88891e-04
2.99358e+01 2.29805e-05 4.14325e-05 1.45294e-04 5.90725e-06 2.15614e-04
2.68270e+01 2.75507e-05 4.38364e-05 1.69930e-04 5.63560e-06 2.46953e-04
2.40410e+01 3.31175e-05 4.63596e-05 1.98790e-04 5.36802e-06 2.83636e-04
2.15443e+01 3.98720e-05 4.90080e-05 2.32723e-04 5.10384e-06 3.26707e-04
1.93070e+01 4.80387e-05 5.17884e-05 2.72576e-04 4.84353e-06 3.77246e-04
1.73020e+01 5.78821e-05 5.48437e-05 3.19466e-04 4.58915e-06 4.36781e-04
1.55052e+01 6.97137e-05 5.79437e-05 3.74682e-04 4.34430e-06 5.06684e-04
1.38950e+01 8.39004e-05 6.11254e-05 4.39683e-04 4.11308e-06 5.88822e-04
1.24520e+01 1.00874e-04 6.45465e-05 5.17108e-04 3.89922e-06 6.86428e-04
1.11588e+01 1.21146e-04 6.81084e-05 6.06508e-04 3.70470e-06 7.99466e-04
1.00000e+01 1.45315e-04 7.19037e-05 7.12693e-04 3.52918e-06 9.33441e-04
