# d_f:2.7
# l:200
# g:30
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:3742
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 1.06817e-08 1.35348e-07 2.10369e-27 4.29516e-07 5.75546e-07
8.96151e+03 1.25305e-08 1.57924e-07 3.87165e-25 4.98639e-07 6.69094e-07
8.03086e+03 1.47118e-08 1.84300e-07 4.15040e-23 5.78677e-07 7.77689e-07
7.19686e+03 1.72871e-08 2.15101e-07 2.74123e-21 6.71221e-07 9.03609e-07
6.44947e+03 2.03294e-08 2.51049e-07 1.17305e-19 7.78010e-07 1.04939e-06
5.77969e+03 2.39257e-08 2.92969e-07 3.40241e-18 9.01071e-07 1.21797e-06
5.17947e+03 2.81803e-08 3.41812e-07 6.96489e-17 1.04252e-06 1.41252e-06
4.64159e+03 3.32178e-08 3.98661e-07 1.04336e-15 1.20472e-06 1.63660e-06
4.15956e+03 3.91880e-08 4.64751e-07 1.18154e-14 1.39019e-06 1.89413e-06
3.72759e+03 4.62712e-08 5.41486e-07 1.04136e-13 1.60163e-06 2.18939e-06
3.34048e+03 5.46859e-08 6.30450e-07 7.33222e-13 1.84189e-06 2.52703e-06
2.99358e+03 6.46983e-08 7.33428e-07 4.22191e-12 2.11390e-06 2.91203e-06
2.68270e+03 7.66348e-08 8.52420e-07 2.03019e-11 2.42063e-06 3.34970e-06
2.40410e+03 9.09001e-08 9.89657e-07 8.30791e-11 2.76500e-06 3.84564e-06
2.15443e+03 1.08000e-07 1.14762e-06 2.94244e-10 3.14977e-06 4.40568e-06
1.93070e+03 1.28573e-07 1.32902e-06 9.15712e-10 3.57732e-06 5.03583e-06
1.73020e+03 1.53418e-07 1.53685e-06 2.53834e-09 4.04943e-06 5.74223e-06
1.55052e+03 1.83682e-07 1.77428e-06 6.34420e-09 4.56691e-06 6.53121e-06
1.38950e+03 2.20448e-07 2.04465e-06 1.44543e-08 5.12913e-06 7.40868e-06
1.24520e+03 2.65249e-07 2.35134e-06 3.03170e-08 5.73364e-06 8.38054e-06
1.11588e+03 3.19740e-07 2.69758e-06 5.90586e-08 6.37571e-06 9.45209e-06
1.00000e+03 3.86698e-07 3.08630e-06 1.07706e-07 7.04821e-06 1.06289e-05
8.96151e+02 4.66380e-07 3.51982e-06 1.85210e-07 7.74160e-06 1.19130e-05
8.03086e+02 5.60952e-07 3.99971e-06 3.02242e-07 8.44438e-06 1.33073e-05
7.19686e+02 6.71607e-07 4.52632e-06 4.70793e-07 9.14365e-06 1.48124e-05
6.44947e+02 7.99041e-07 5.09954e-06 7.03663e-07 9.82597e-06 1.64282e-05
5.77969e+02 9.43346e-07 5.71753e-06 1.01393e-06 1.04782e-05 1.81530e-05
5.17947e+02 1.10398e-06 6.37760e-06 1.41455e-06 1.10884e-05 1.99846e-05
4.64159e+02 1.27976e-06 7.07637e-06 1.91807e-06 1.16465e-05 2.19207e-05
4.15956e+02 1.46899e-06 7.80980e-06 2.53666e-06 1.21446e-05 2.39600e-05
3.72759e+02 1.66949e-06 8.57366e-06 3.28233e-06 1.25774e-05 2.61029e-05
3.34048e+02 1.87880e-06 9.36396e-06 4.16739e-06 1.29421e-05 2.83522e-05
2.99358e+02 2.09429e-06 1.01772e-05 5.20509e-06 1.32380e-05 3.07147e-05
2.68270e+02 2.31332e-06 1.10110e-05 6.41039e-06 1.34667e-05 3.32014e-05
2.40410e+02 2.53334e-06 1.18639e-05 7.80091e-06 1.36310e-05 3.58291e-05
2.15443e+02 2.75204e-06 1.27363e-05 9.39784e-06 1.37348e-05 3.86210e-05
1.93070e+02 2.96748e-06 1.36302e-05 1.12271e-05 1.37830e-05 4.16077e-05
1.73020e+02 3.17825e-06 1.45494e-05 1.33202e-05 1.37805e-05 4.48284e-05
1.55052e+02 3.38364e-06 1.55052e-05 1.57159e-05 1.37316e-05 4.83364e-05
1.38950e+02 3.58394e-06 1.64942e-05 1.84610e-05 1.36410e-05 5.21801e-05
1.24520e+02 3.78077e-06 1.75307e-05 2.16119e-05 1.35127e-05 5.64361e-05
1.11588e+02 3.97750e-06 1.86247e-05 2.52640e-05 1.33497e-05 6.12159e-05
1.00000e+02 4.17975e-06 1.97860e-05 2.94439e-05 1.31562e-05 6.65659e-05
8.96151e+01 4.39591e-06 2.10284e-05 3.42764e-05 1.29341e-05 7.26347e-05
8.03086e+01 4.63781e-06 2.23599e-05 3.98763e-05 1.26861e-05 7.95601e-05
7.19686e+01 4.92125e-06 2.37916e-05 4.62830e-05 1.24145e-05 8.74103e-05
6.44947e+01 5.26671e-06 2.53324e-05 5.38636e-05 1.21211e-05 9.65838e-05
5.77969e+01 5.70002e-06 2.69901e-05 6.27066e-05 1.18078e-05 1.07205e-04
5.17947e+01 6.25307e-06 2.87742e-05 7.30600e-05 1.14934e-05 1.19581e-04
4.64159e+01 6.96465e-06 3.06834e-05 8.50914e-05 1.11321e-05 1.33872e-04
4.15956e+01 7.88132e-06 3.27316e-05 9.91974e-05 1.07765e-05 1.50587e-04
