# d_f:2.7
# l:200
# g:67
# phi:0.3
# l_k:3.5
# ideal_br:True
# N_e:340
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 2.99627e-08 1.71304e-07 1.81216e-27 2.45155e-07 4.46422e-07
8.96151e+03 3.38688e-08 1.93085e-07 3.33513e-25 2.75594e-07 5.02548e-07
8.03086e+03 3.82987e-08 2.17681e-07 3.57525e-23 3.09833e-07 5.65813e-07
7.19686e+03 4.33321e-08 2.45510e-07 2.36136e-21 3.48426e-07 6.37268e-07
6.44947e+03 4.90645e-08 2.77066e-07 1.01049e-19 3.92006e-07 7.18137e-07
5.77969e+03 5.56109e-08 3.12942e-07 2.93092e-18 4.41371e-07 8.09925e-07
5.17947e+03 6.31107e-08 3.53846e-07 5.99972e-17 4.97427e-07 9.14384e-07
4.64159e+03 7.17316e-08 4.00627e-07 8.98771e-16 5.61259e-07 1.03362e-06
4.15956e+03 8.16770e-08 4.54293e-07 1.01780e-14 6.34143e-07 1.17011e-06
3.72759e+03 9.31927e-08 5.16044e-07 8.97056e-14 7.17569e-07 1.32681e-06
3.34048e+03 1.06576e-07 5.87294e-07 6.31614e-13 8.13258e-07 1.50713e-06
2.99358e+03 1.22191e-07 6.69716e-07 3.63685e-12 9.23174e-07 1.71508e-06
2.68270e+03 1.40479e-07 7.65271e-07 1.74885e-11 1.04956e-06 1.95532e-06
2.40410e+03 1.61989e-07 8.76262e-07 7.15663e-11 1.19489e-06 2.23321e-06
2.15443e+03 1.87401e-07 1.00538e-06 2.53468e-10 1.36188e-06 2.55492e-06
1.93070e+03 2.17566e-07 1.15575e-06 7.88815e-10 1.55337e-06 2.92748e-06
1.73020e+03 2.53550e-07 1.33099e-06 2.18658e-09 1.77211e-06 3.35884e-06
1.55052e+03 2.96881e-07 1.53517e-06 5.46504e-09 2.02057e-06 3.85809e-06
1.38950e+03 3.48970e-07 1.77284e-06 1.24513e-08 2.30044e-06 4.43470e-06
1.24520e+03 4.11839e-07 2.04886e-06 2.61158e-08 2.61231e-06 5.09912e-06
1.11588e+03 4.87651e-07 2.36868e-06 5.08744e-08 2.95514e-06 5.86234e-06
1.00000e+03 5.79570e-07 2.73638e-06 9.27804e-08 3.32604e-06 6.73477e-06
8.96151e+02 6.88561e-07 3.15663e-06 1.59544e-07 3.72011e-06 7.72484e-06
8.03086e+02 8.17136e-07 3.63291e-06 2.60358e-07 4.13056e-06 8.84097e-06
7.19686e+02 9.66805e-07 4.16758e-06 4.05552e-07 4.54913e-06 1.00891e-05
6.44947e+02 1.13842e-06 4.76163e-06 6.06152e-07 4.96658e-06 1.14728e-05
5.77969e+02 1.33204e-06 5.41452e-06 8.73426e-07 5.37337e-06 1.29934e-05
