# d_f:2.7
# l:50
# g:20
# phi:0.1
# l_k:3.5
# ideal_br:True
# N_e:5912
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 1.60288e-08 8.00903e-08 6.08732e-92 1.00044e-07 1.96163e-07
8.96151e+03 1.87340e-08 9.35076e-08 6.77929e-83 1.16690e-07 2.28931e-07
8.03086e+03 2.19159e-08 1.09325e-07 8.68309e-75 1.36347e-07 2.67588e-07
7.19686e+03 2.56595e-08 1.27954e-07 1.60148e-67 1.59520e-07 3.13133e-07
6.44947e+03 3.00656e-08 1.49884e-07 5.20221e-61 1.86808e-07 3.66758e-07
5.77969e+03 3.52531e-08 1.75700e-07 3.56476e-55 2.18924e-07 4.29876e-07
5.17947e+03 4.13622e-08 2.06090e-07 6.05703e-50 2.56719e-07 5.04171e-07
4.64159e+03 4.85590e-08 2.41873e-07 2.94974e-45 3.01199e-07 5.91631e-07
4.15956e+03 5.70395e-08 2.84014e-07 4.68784e-41 3.53553e-07 6.94607e-07
3.72759e+03 6.70355e-08 3.33654e-07 2.73110e-37 4.15182e-07 8.15871e-07
3.34048e+03 7.88212e-08 3.92137e-07 6.47356e-34 4.87736e-07 9.58694e-07
2.99358e+03 9.27212e-08 4.61044e-07 6.85413e-31 5.73150e-07 1.12691e-06
2.68270e+03 1.09120e-07 5.42272e-07 3.52464e-28 6.73735e-07 1.32513e-06
2.40410e+03 1.28473e-07 6.38017e-07 9.48866e-26 7.92168e-07 1.55866e-06
2.15443e+03 1.51320e-07 7.50902e-07 1.43027e-23 9.31622e-07 1.83384e-06
1.93070e+03 1.78302e-07 8.84017e-07 1.28208e-21 1.09582e-06 2.15814e-06
1.73020e+03 2.10181e-07 1.04101e-06 7.21349e-20 1.28912e-06 2.54032e-06
1.55052e+03 2.47863e-07 1.22621e-06 2.67378e-18 1.51672e-06 2.99079e-06
1.38950e+03 2.92427e-07 1.44470e-06 6.81852e-17 1.78461e-06 3.52174e-06
1.24520e+03 3.45162e-07 1.70252e-06 1.24372e-15 2.09985e-06 4.14754e-06
1.11588e+03 4.07607e-07 2.00679e-06 1.68019e-14 2.47071e-06 4.88511e-06
1.00000e+03 4.81610e-07 2.36594e-06 1.73443e-13 2.90677e-06 5.75432e-06
8.96151e+02 5.69394e-07 2.78991e-06 1.40697e-12 3.41921e-06 6.77852e-06
8.03086e+02 6.73644e-07 3.29046e-06 9.19697e-12 4.02095e-06 7.98507e-06
7.19686e+02 7.97628e-07 3.88150e-06 4.95461e-11 4.72684e-06 9.40602e-06
6.44947e+02 9.45351e-07 4.57942e-06 2.24465e-10 5.55379e-06 1.10788e-05
5.77969e+02 1.12177e-06 5.40357e-06 8.70805e-10 6.52073e-06 1.30469e-05
5.17947e+02 1.33306e-06 6.37673e-06 2.94024e-09 7.64836e-06 1.53611e-05
4.64159e+02 1.58738e-06 7.52555e-06 8.76717e-09 8.95833e-06 1.80800e-05
4.15956e+02 1.89420e-06 8.88091e-06 2.33901e-08 1.04717e-05 2.12702e-05
3.72759e+02 2.26588e-06 1.04779e-05 5.64932e-08 1.22067e-05 2.50070e-05
3.34048e+02 2.71819e-06 1.23555e-05 1.24834e-07 1.41756e-05 2.93742e-05
2.99358e+02 3.26700e-06 1.45553e-05 2.54772e-07 1.63815e-05 3.44586e-05
2.68270e+02 3.93168e-06 1.71229e-05 4.84345e-07 1.88149e-05 4.03538e-05
2.40410e+02 4.73157e-06 2.00934e-05 8.64297e-07 2.14522e-05 4.71414e-05
2.15443e+02 5.68493e-06 2.35049e-05 1.45771e-06 2.42547e-05 5.49023e-05
1.93070e+02 6.80718e-06 2.73856e-05 2.33816e-06 2.71706e-05 6.37015e-05
1.73020e+02 8.10913e-06 3.17536e-05 3.58675e-06 3.01373e-05 7.35868e-05
1.55052e+02 9.59573e-06 3.66218e-05 5.28862e-06 3.30864e-05 8.45926e-05
1.38950e+02 1.12652e-05 4.19750e-05 7.57358e-06 3.59481e-05 9.67618e-05
1.24520e+02 1.31090e-05 4.78022e-05 1.04491e-05 3.86558e-05 1.10016e-04
1.11588e+02 1.51125e-05 5.40799e-05 1.40310e-05 4.11501e-05 1.24374e-04
1.00000e+02 1.72566e-05 6.07789e-05 1.83974e-05 4.33815e-05 1.39814e-04
8.96151e+01 1.95197e-05 6.78677e-05 2.36280e-05 4.53121e-05 1.56328e-04
8.03086e+01 2.18806e-05 7.53160e-05 2.98045e-05 4.69159e-05 1.73917e-04
7.19686e+01 2.43215e-05 8.30969e-05 3.70171e-05 4.81738e-05 1.92609e-04
6.44947e+01 2.68323e-05 9.11888e-05 4.53693e-05 4.90912e-05 2.12482e-04
5.77969e+01 2.94139e-05 9.95761e-05 5.49842e-05 4.96686e-05 2.33643e-04
5.17947e+01 3.20826e-05 1.09006e-04 6.60111e-05 4.99231e-05 2.57022e-04
4.64159e+01 3.48740e-05 1.18566e-04 7.86325e-05 4.98665e-05 2.81939e-04
4.15956e+01 3.78468e-05 1.28279e-04 9.34882e-05 4.95264e-05 3.09141e-04
3.72759e+01 4.10867e-05 1.38170e-04 1.10334e-04 4.89297e-05 3.38520e-04
3.34048e+01 4.47100e-05 1.48795e-04 1.29518e-04 4.81057e-05 3.71128e-04
2.99358e+01 4.88673e-05 1.58971e-04 1.51455e-04 4.70854e-05 4.06380e-04
2.68270e+01 5.37474e-05 1.69445e-04 1.76515e-04 4.58929e-05 4.45600e-04
2.40410e+01 5.95813e-05 1.80241e-04 2.05440e-04 4.45726e-05 4.89835e-04
2.15443e+01 6.66476e-05 1.91370e-04 2.39276e-04 4.31403e-05 5.40435e-04
1.93070e+01 7.52782e-05 2.02857e-04 2.78063e-04 4.16261e-05 5.97825e-04
