# d_f:2.7
# l:200
# g:200
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:375
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 5.31729e-08 1.04599e-07 1.20962e-27 5.14553e-08 2.09227e-07
8.96151e+03 6.00718e-08 1.18089e-07 2.22620e-25 5.80545e-08 2.36215e-07
8.03086e+03 6.78680e-08 1.33328e-07 2.38648e-23 6.55066e-08 2.66702e-07
7.19686e+03 7.66803e-08 1.50548e-07 1.57621e-21 7.39268e-08 3.01155e-07
6.44947e+03 8.66447e-08 1.70019e-07 6.74503e-20 8.34481e-08 3.40112e-07
5.77969e+03 9.79192e-08 1.92057e-07 1.95639e-18 9.42325e-08 3.84209e-07
5.17947e+03 1.10688e-07 2.17036e-07 4.00481e-17 1.06470e-07 4.34194e-07
4.64159e+03 1.25171e-07 2.45404e-07 5.99930e-16 1.20391e-07 4.90966e-07
4.15956e+03 1.41628e-07 2.77705e-07 6.79384e-15 1.36283e-07 5.55616e-07
3.72759e+03 1.60375e-07 3.14604e-07 5.98785e-14 1.54502e-07 6.29481e-07
3.34048e+03 1.81794e-07 3.56920e-07 4.21603e-13 1.75491e-07 7.14206e-07
2.99358e+03 2.06352e-07 4.05668e-07 2.42760e-12 1.99808e-07 8.11830e-07
2.68270e+03 2.34619e-07 4.62104e-07 1.16736e-11 2.28149e-07 9.24884e-07
2.40410e+03 2.67301e-07 5.27795e-07 4.77705e-11 2.61382e-07 1.05653e-06
2.15443e+03 3.05270e-07 6.04698e-07 1.69190e-10 3.00563e-07 1.21070e-06
1.93070e+03 3.49614e-07 6.95252e-07 5.26534e-10 3.46950e-07 1.39234e-06
1.73020e+03 4.01684e-07 8.02483e-07 1.45954e-09 4.01955e-07 1.60758e-06
1.55052e+03 4.63256e-07 9.30089e-07 3.64791e-09 4.67056e-07 1.86405e-06
1.38950e+03 5.36215e-07 1.08248e-06 8.31125e-09 5.43629e-07 2.17063e-06
1.24520e+03 6.22953e-07 1.26474e-06 1.74323e-08 6.32722e-07 2.53785e-06
1.11588e+03 7.26066e-07 1.48249e-06 3.39587e-08 7.34808e-07 2.97732e-06
1.00000e+03 8.48501e-07 1.74159e-06 6.19309e-08 8.49559e-07 3.50158e-06
8.96151e+02 9.93476e-07 2.04784e-06 1.06496e-07 9.75696e-07 4.12351e-06
8.03086e+02 1.16206e-06 2.40650e-06 1.73789e-07 1.11095e-06 4.85330e-06
7.19686e+02 1.35669e-06 2.82190e-06 2.70706e-07 1.25218e-06 5.70148e-06
6.44947e+02 1.57859e-06 3.29711e-06 4.04606e-07 1.39556e-06 6.67587e-06
5.77969e+02 1.82836e-06 3.83364e-06 5.83012e-07 1.53689e-06 7.78190e-06
5.17947e+02 2.10606e-06 4.43137e-06 8.13365e-07 1.67192e-06 9.02272e-06
4.64159e+02 2.41156e-06 5.08856e-06 1.10289e-06 1.79667e-06 1.03997e-05
4.15956e+02 2.74483e-06 5.80199e-06 1.45858e-06 1.90752e-06 1.19129e-05
3.72759e+02 3.10649e-06 6.56723e-06 1.88734e-06 2.00215e-06 1.35632e-05
3.34048e+02 3.49834e-06 7.37895e-06 2.39625e-06 2.07849e-06 1.53520e-05
2.99358e+02 3.92387e-06 8.23126e-06 2.99292e-06 2.13553e-06 1.72836e-05
2.68270e+02 4.38881e-06 9.11804e-06 3.68598e-06 2.17306e-06 1.93659e-05
2.40410e+02 4.90163e-06 1.00333e-05 4.48552e-06 2.19160e-06 2.16120e-05
