# d_f:2.5
# l:100
# g:30
# N_e:0
# l_k:1
# ideal_br:False
# 
# genomic distance $s$; contact probability $P(s)$
2.40410e+02 7.57732e-05 3.25189e-04 8.34755e-05 3.36512e-04 8.20950e-04
2.15443e+02 8.39105e-05 3.54170e-04 1.11162e-04 3.48820e-04 8.98063e-04
1.93070e+02 9.23317e-05 3.84185e-04 1.44667e-04 3.58711e-04 9.79894e-04
1.73020e+02 1.00956e-04 4.15111e-04 1.84512e-04 3.66086e-04 1.06667e-03
1.55052e+02 1.09712e-04 4.46947e-04 2.31223e-04 3.70872e-04 1.15875e-03
1.38950e+02 1.18552e-04 4.79632e-04 2.85354e-04 3.73082e-04 1.25662e-03
1.24520e+02 1.27466e-04 5.13168e-04 3.47510e-04 3.72795e-04 1.36094e-03
1.11588e+02 1.36497e-04 5.47584e-04 4.18385e-04 3.70139e-04 1.47260e-03
1.00000e+02 1.45758e-04 5.82938e-04 4.98786e-04 3.65285e-04 1.59277e-03
8.96151e+01 1.55453e-04 6.19999e-04 5.89671e-04 3.58445e-04 1.72357e-03
8.03086e+01 1.65888e-04 6.57743e-04 6.92169e-04 3.49803e-04 1.86560e-03
7.19686e+01 1.77488e-04 6.96042e-04 8.08028e-04 3.39604e-04 2.02116e-03
6.44947e+01 1.90803e-04 7.35561e-04 9.38364e-04 3.28088e-04 2.19282e-03
5.77969e+01 2.06518e-04 7.75747e-04 1.08470e-03 3.15487e-04 2.38245e-03
5.17947e+01 2.25456e-04 8.16903e-04 1.24954e-03 3.02053e-04 2.59396e-03
4.64159e+01 2.48583e-04 8.58648e-04 1.43531e-03 2.88002e-04 2.83055e-03
4.15956e+01 2.77007e-04 9.00987e-04 1.64531e-03 2.73549e-04 3.09685e-03
3.72759e+01 3.11982e-04 9.43942e-04 1.88229e-03 2.58888e-04 3.39710e-03
3.34048e+01 3.54920e-04 9.87037e-04 2.15045e-03 2.44189e-04 3.73660e-03
2.99358e+01 4.07391e-04 1.03031e-03 2.45399e-03 2.29597e-04 4.12128e-03
2.68270e+01 4.71144e-04 1.07362e-03 2.79802e-03 2.15245e-04 4.55803e-03
2.40410e+01 5.48122e-04 1.11688e-03 3.18819e-03 2.01250e-04 5.05444e-03
2.15443e+01 6.40490e-04 1.15999e-03 3.63105e-03 1.87726e-04 5.61925e-03
1.93070e+01 7.50660e-04 1.20288e-03 4.13408e-03 1.74760e-04 6.26238e-03
1.73020e+01 8.81334e-04 1.24551e-03 4.70578e-03 1.62415e-04 6.99504e-03
1.55052e+01 1.03554e-03 1.28783e-03 5.35582e-03 1.50710e-04 7.82991e-03
1.38950e+01 1.21670e-03 1.32986e-03 6.09537e-03 1.39631e-04 8.78156e-03
1.24520e+01 1.42865e-03 1.37163e-03 6.94110e-03 1.29139e-04 9.87052e-03
1.11588e+01 1.67576e-03 1.41313e-03 7.89483e-03 1.19196e-04 1.11029e-02
1.00000e+01 1.96297e-03 1.45442e-03 8.98565e-03 1.09784e-04 1.25128e-02
