# d_f:2.7
# l:50
# g:200
# phi:0.1
# l_k:3.5
# ideal_br:True
# N_e:841
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 5.89159e-08 2.95033e-08 1.70445e-92 3.69361e-09 9.21128e-08
8.96151e+03 6.65533e-08 3.33057e-08 1.89820e-83 4.16688e-09 1.04026e-07
8.03086e+03 7.51854e-08 3.76175e-08 2.43127e-75 4.70534e-09 1.17508e-07
7.19686e+03 8.49468e-08 4.25044e-08 4.48415e-68 5.31700e-09 1.32768e-07
6.44947e+03 9.59944e-08 4.80438e-08 1.45662e-61 6.01144e-09 1.50050e-07
5.77969e+03 1.08512e-07 5.43286e-08 9.98134e-56 6.80032e-09 1.69641e-07
5.17947e+03 1.22719e-07 6.14700e-08 1.69597e-50 7.69783e-09 1.91887e-07
4.64159e+03 1.38876e-07 6.96024e-08 8.25927e-46 8.72129e-09 2.17200e-07
4.15956e+03 1.57294e-07 7.88872e-08 1.31259e-41 9.89166e-09 2.46073e-07
3.72759e+03 1.78344e-07 8.95190e-08 7.64708e-38 1.12343e-08 2.79098e-07
3.34048e+03 2.02473e-07 1.01731e-07 1.81260e-34 1.27800e-08 3.16984e-07
2.99358e+03 2.30209e-07 1.15804e-07 1.91916e-31 1.45655e-08 3.60578e-07
2.68270e+03 2.62181e-07 1.32072e-07 9.86898e-29 1.66358e-08 4.10889e-07
2.40410e+03 2.99138e-07 1.50937e-07 2.65682e-26 1.90445e-08 4.69119e-07
2.15443e+03 3.41960e-07 1.72877e-07 4.00475e-24 2.18565e-08 5.36694e-07
1.93070e+03 3.91694e-07 1.98464e-07 3.58982e-22 2.51501e-08 6.15308e-07
1.73020e+03 4.49572e-07 2.28382e-07 2.01978e-20 2.90198e-08 7.06974e-07
1.55052e+03 5.17050e-07 2.63448e-07 7.48658e-19 3.35814e-08 8.14080e-07
1.38950e+03 5.95849e-07 3.04646e-07 1.90919e-17 3.89748e-08 9.39470e-07
1.24520e+03 6.88000e-07 3.53158e-07 3.48242e-16 4.53724e-08 1.08653e-06
1.11588e+03 7.95908e-07 4.10414e-07 4.70452e-15 5.29873e-08 1.25931e-06
1.00000e+03 9.22416e-07 4.78148e-07 4.85641e-14 6.20848e-08 1.46265e-06
8.96151e+02 1.07090e-06 5.58480e-07 3.93953e-13 7.29995e-08 1.70238e-06
8.03086e+02 1.24536e-06 6.54020e-07 2.57515e-12 8.61593e-08 1.98555e-06
7.19686e+02 1.45059e-06 7.68019e-07 1.38729e-11 1.02120e-07 2.32074e-06
6.44947e+02 1.69228e-06 9.04579e-07 6.28501e-11 1.21614e-07 2.71853e-06
5.77969e+02 1.97731e-06 1.06897e-06 2.43825e-10 1.45610e-07 3.19213e-06
5.17947e+02 2.31397e-06 1.26805e-06 8.23266e-10 1.75378e-07 3.75822e-06
4.64159e+02 2.71228e-06 1.51087e-06 2.45481e-09 2.12527e-07 4.43813e-06
4.15956e+02 3.18456e-06 1.80990e-06 6.54922e-09 2.58982e-07 5.25999e-06
3.72759e+02 3.74504e-06 2.18012e-06 1.58181e-08 3.16851e-07 6.25783e-06
3.34048e+02 4.41076e-06 2.64141e-06 3.49535e-08 3.88173e-07 7.47529e-06
2.99358e+02 5.20215e-06 3.21744e-06 7.13363e-08 4.74557e-07 8.96548e-06
2.68270e+02 6.13922e-06 3.93525e-06 1.35616e-07 5.76781e-07 1.07869e-05
2.40410e+02 7.24559e-06 4.82371e-06 2.42003e-07 6.94445e-07 1.30057e-05
2.15443e+02 8.54542e-06 5.91133e-06 4.08159e-07 8.25764e-07 1.56907e-05
1.93070e+02 1.00637e-05 7.22370e-06 6.54685e-07 9.67584e-07 1.89097e-05
1.73020e+02 1.18265e-05 8.78083e-06 1.00429e-06 1.11559e-06 2.27272e-05
1.55052e+02 1.38619e-05 1.05950e-05 1.48081e-06 1.26472e-06 2.72024e-05
1.38950e+02 1.62011e-05 1.26692e-05 2.10831e-06 1.40961e-06 3.23883e-05
1.24520e+02 1.88812e-05 1.50005e-05 2.91038e-06 1.54513e-06 3.83373e-05
