# d_f:2.5
# l:200
# g:100
# N_e:0
# l_k:1
# ideal_br:False
# 
# genomic distance $s$; contact probability $P(s)$
4.15956e+01 5.05608e-04 4.87694e-04 1.42800e-03 4.46844e-05 2.46599e-03
3.72759e+01 5.88514e-04 5.02056e-04 1.62577e-03 4.13174e-05 2.75766e-03
3.34048e+01 6.85023e-04 5.16003e-04 1.85058e-03 3.81576e-05 3.08977e-03
2.99358e+01 7.97057e-04 5.29881e-04 2.10624e-03 3.52003e-05 3.46838e-03
2.68270e+01 9.26798e-04 5.43569e-04 2.39702e-03 3.24328e-05 3.89982e-03
2.40410e+01 1.07673e-03 5.57158e-04 2.72809e-03 2.98393e-05 4.39181e-03
2.15443e+01 1.24966e-03 5.70700e-04 3.10479e-03 2.74062e-05 4.95256e-03
1.93070e+01 1.44882e-03 5.84167e-04 3.53378e-03 2.51270e-05 5.59189e-03
1.73020e+01 1.67785e-03 5.97681e-04 4.02242e-03 2.30034e-05 6.32096e-03
1.55052e+01 1.94094e-03 6.11215e-04 4.57912e-03 2.10434e-05 7.15232e-03
1.38950e+01 2.24284e-03 6.24808e-04 5.21340e-03 1.92560e-05 8.10031e-03
1.24520e+01 2.58898e-03 6.38520e-04 5.93667e-03 1.76459e-05 9.18181e-03
1.11588e+01 2.98554e-03 6.52332e-04 6.75982e-03 1.62087e-05 1.04139e-02
1.00000e+01 3.43960e-03 6.66408e-04 7.69810e-03 1.49299e-05 1.18190e-02
