# d_f:2.7
# l:50
# g:100
# phi:0.3
# l_k:3.5
# ideal_br:True
# N_e:120
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 1.06837e-07 1.06463e-07 2.84075e-92 2.65230e-08 2.39823e-07
8.96151e+03 1.20682e-07 1.20130e-07 3.16367e-83 2.98960e-08 2.70708e-07
8.03086e+03 1.36322e-07 1.35608e-07 4.05211e-75 3.37255e-08 3.05655e-07
7.19686e+03 1.53989e-07 1.53116e-07 7.47358e-68 3.80635e-08 3.45168e-07
6.44947e+03 1.73946e-07 1.72906e-07 2.42770e-61 4.29700e-08 3.89822e-07
5.77969e+03 1.96490e-07 1.95266e-07 1.66356e-55 4.85146e-08 4.40270e-07
5.17947e+03 2.21957e-07 2.20525e-07 2.82661e-50 5.47784e-08 4.97260e-07
4.64159e+03 2.50726e-07 2.49058e-07 1.37655e-45 6.18539e-08 5.61637e-07
4.15956e+03 2.83226e-07 2.81291e-07 2.18766e-41 6.98474e-08 6.34364e-07
3.72759e+03 3.19940e-07 3.17708e-07 1.27451e-37 7.88793e-08 7.16527e-07
3.34048e+03 3.61417e-07 3.58856e-07 3.02100e-34 8.90870e-08 8.09359e-07
2.99358e+03 4.08273e-07 4.05350e-07 3.19859e-31 1.00625e-07 9.14248e-07
2.68270e+03 4.61209e-07 4.57911e-07 1.64483e-28 1.13675e-07 1.03280e-06
2.40410e+03 5.21015e-07 5.17328e-07 4.42804e-26 1.28438e-07 1.16678e-06
2.15443e+03 5.88586e-07 5.84516e-07 6.67458e-24 1.45147e-07 1.31825e-06
1.93070e+03 6.64935e-07 6.60519e-07 5.98303e-22 1.64072e-07 1.48953e-06
1.73020e+03 7.51219e-07 7.46537e-07 3.36629e-20 1.85522e-07 1.68328e-06
1.55052e+03 8.48759e-07 8.43957e-07 1.24776e-18 2.09870e-07 1.90259e-06
1.38950e+03 9.59081e-07 9.54415e-07 3.18198e-17 2.37553e-07 2.15105e-06
1.24520e+03 1.08396e-06 1.07984e-06 5.80403e-16 2.69096e-07 2.43290e-06
1.11588e+03 1.22550e-06 1.22257e-06 7.84086e-15 3.05153e-07 2.75322e-06
