# d_f:2.7
# l:100
# g:200
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:266
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 7.84107e-08 7.79354e-08 3.66218e-49 1.93668e-08 1.75713e-07
8.96151e+03 8.85742e-08 8.80235e-08 1.22741e-44 2.18704e-08 1.98468e-07
8.03086e+03 1.00056e-07 9.94209e-08 1.39559e-40 2.46993e-08 2.24176e-07
7.19686e+03 1.13026e-07 1.12299e-07 6.02290e-37 2.78964e-08 2.53221e-07
6.44947e+03 1.27679e-07 1.26852e-07 1.09101e-33 3.15106e-08 2.86041e-07
5.77969e+03 1.44233e-07 1.43299e-07 9.07786e-31 3.55971e-08 3.23129e-07
5.17947e+03 1.62934e-07 1.61893e-07 3.76150e-28 4.02202e-08 3.65048e-07
4.64159e+03 1.84064e-07 1.82918e-07 8.34463e-26 4.54523e-08 4.12434e-07
4.15956e+03 2.07939e-07 2.06700e-07 1.05756e-23 5.13773e-08 4.66016e-07
3.72759e+03 2.34920e-07 2.33613e-07 8.11543e-22 5.80926e-08 5.26625e-07
3.34048e+03 2.65423e-07 2.64092e-07 3.97250e-20 6.57114e-08 5.95226e-07
2.99358e+03 2.99924e-07 2.98645e-07 1.29972e-18 7.43717e-08 6.72941e-07
2.68270e+03 3.38984e-07 3.37878e-07 2.96383e-17 8.42371e-08 7.61099e-07
2.40410e+03 3.83260e-07 3.82517e-07 4.89074e-16 9.55083e-08 8.61285e-07
2.15443e+03 4.33537e-07 4.33445e-07 6.03979e-15 1.08437e-07 9.75418e-07
1.93070e+03 4.90755e-07 4.91749e-07 5.75298e-14 1.23338e-07 1.10584e-06
1.73020e+03 5.56048e-07 5.58774e-07 4.34240e-13 1.40614e-07 1.25544e-06
1.55052e+03 6.30793e-07 6.36198e-07 2.66108e-12 1.60781e-07 1.42777e-06
1.38950e+03 7.16660e-07 7.26128e-07 1.35306e-11 1.84504e-07 1.62731e-06
1.24520e+03 8.15688e-07 8.31238e-07 5.82065e-11 2.12648e-07 1.85963e-06
1.11588e+03 9.30375e-07 9.54935e-07 2.15582e-10 2.46323e-07 2.13185e-06
1.00000e+03 1.06379e-06 1.10161e-06 6.98319e-10 2.86930e-07 2.45303e-06
8.96151e+02 1.21971e-06 1.27691e-06 2.00634e-09 3.36154e-07 2.83478e-06
8.03086e+02 1.40290e-06 1.48806e-06 5.17785e-09 3.95908e-07 3.29204e-06
7.19686e+02 1.61871e-06 1.74408e-06 1.21399e-08 4.68154e-07 3.84308e-06
6.44947e+02 1.87368e-06 2.05590e-06 2.61229e-08 5.54635e-07 4.51034e-06
5.77969e+02 2.17529e-06 2.43623e-06 5.20649e-08 6.56533e-07 5.32011e-06
5.17947e+02 2.53193e-06 2.89902e-06 9.69076e-08 7.74110e-07 6.30197e-06
4.64159e+02 2.95031e-06 3.45872e-06 1.69697e-07 9.06434e-07 7.48516e-06
4.15956e+02 3.43863e-06 4.12916e-06 2.81443e-07 1.05126e-06 8.90049e-06
3.72759e+02 4.00396e-06 4.92234e-06 4.44741e-07 1.20495e-06 1.05760e-05
3.34048e+02 4.65267e-06 5.84737e-06 6.73254e-07 1.36320e-06 1.25365e-05
2.99358e+02 5.39069e-06 6.90942e-06 9.81122e-07 1.52075e-06 1.48020e-05
2.68270e+02 6.22395e-06 8.10923e-06 1.38247e-06 1.67228e-06 1.73879e-05
2.40410e+02 7.15933e-06 9.44296e-06 1.89105e-06 1.81277e-06 2.03061e-05
2.15443e+02 8.20569e-06 1.09025e-05 2.52020e-06 1.93786e-06 2.35662e-05
1.93070e+02 9.37516e-06 1.24760e-05 3.28294e-06 2.04416e-06 2.71782e-05
1.73020e+02 1.06845e-05 1.41490e-05 4.19244e-06 2.12937e-06 3.11553e-05
1.55052e+02 1.21565e-05 1.59053e-05 5.26265e-06 2.19232e-06 3.55168e-05
1.38950e+02 1.38214e-05 1.77325e-05 6.50911e-06 2.23286e-06 4.02958e-05
1.24520e+02 1.57179e-05 1.96059e-05 7.94986e-06 2.25176e-06 4.55254e-05
1.11588e+02 1.78951e-05 2.15147e-05 9.62809e-06 2.25049e-06 5.12883e-05
1.00000e+02 2.04134e-05 2.34455e-05 1.15309e-05 2.23106e-06 5.76209e-05
8.96151e+01 2.33466e-05 2.53874e-05 1.37054e-05 2.19589e-06 6.46353e-05
8.03086e+01 2.67831e-05 2.73323e-05 1.61934e-05 2.14715e-06 7.24560e-05
7.19686e+01 3.08285e-05 2.92748e-05 1.90425e-05 2.08742e-06 8.12333e-05
6.44947e+01 3.56082e-05 3.12119e-05 2.23103e-05 2.01904e-06 9.11494e-05
5.77969e+01 4.12699e-05 3.31433e-05 2.60666e-05 1.94412e-06 1.02424e-04
5.17947e+01 4.79879e-05 3.50708e-05 3.03942e-05 1.86480e-06 1.15318e-04
