# d_f:2.7
# l:50
# g:30
# phi:0.1
# l_k:3.5
# ideal_br:True
# N_e:3498
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 2.02652e-08 6.75936e-08 5.32640e-92 5.63640e-08 1.44223e-07
8.96151e+03 2.34665e-08 7.82118e-08 5.93188e-83 6.51689e-08 1.66847e-07
8.03086e+03 2.72179e-08 9.06846e-08 7.59771e-75 7.55365e-08 1.93439e-07
7.19686e+03 3.16174e-08 1.05334e-07 1.40130e-67 8.77313e-08 2.24682e-07
6.44947e+03 3.67804e-08 1.22540e-07 4.55193e-61 1.02067e-07 2.61388e-07
5.77969e+03 4.28434e-08 1.42756e-07 3.11917e-55 1.18919e-07 3.04518e-07
5.17947e+03 4.99673e-08 1.66517e-07 5.29990e-50 1.38732e-07 3.55217e-07
4.64159e+03 5.83420e-08 1.94458e-07 2.58102e-45 1.62039e-07 4.14839e-07
4.15956e+03 6.81919e-08 2.27331e-07 4.10186e-41 1.89467e-07 4.84990e-07
3.72759e+03 7.97821e-08 2.66025e-07 2.38971e-37 2.21763e-07 5.67570e-07
3.34048e+03 9.34260e-08 3.11590e-07 5.66437e-34 2.59808e-07 6.64824e-07
2.99358e+03 1.09494e-07 3.65268e-07 5.99736e-31 3.04642e-07 7.79405e-07
2.68270e+03 1.28426e-07 4.28545e-07 3.08406e-28 3.57516e-07 9.14487e-07
2.40410e+03 1.50740e-07 5.03156e-07 8.30257e-26 4.19890e-07 1.07379e-06
2.15443e+03 1.77051e-07 5.91176e-07 1.25148e-23 4.93508e-07 1.26174e-06
1.93070e+03 2.08090e-07 6.95062e-07 1.12182e-21 5.80441e-07 1.48359e-06
1.73020e+03 2.44723e-07 8.17734e-07 6.31180e-20 6.83136e-07 1.74559e-06
1.55052e+03 2.87978e-07 9.62660e-07 2.33956e-18 8.04541e-07 2.05518e-06
1.38950e+03 3.39081e-07 1.13397e-06 5.96621e-17 9.48128e-07 2.42118e-06
1.24520e+03 3.99491e-07 1.33658e-06 1.08826e-15 1.11804e-06 2.85410e-06
