# d_f:2
# l:100
# g:30
# N_e:0
# l_k:1
# ideal_br:False
# 
# genomic distance $s$; contact probability $P(s)$
3.72759e+02 1.51889e-05 7.18916e-05 6.72028e-06 8.79729e-05 1.81774e-04
3.34048e+02 1.80822e-05 8.25975e-05 1.01732e-05 9.65404e-05 2.07393e-04
2.99358e+02 2.13715e-05 9.43980e-05 1.48253e-05 1.04939e-04 2.35533e-04
2.68270e+02 2.50484e-05 1.07229e-04 2.08898e-05 1.12982e-04 2.66149e-04
2.40410e+02 2.90898e-05 1.21058e-04 2.87217e-05 1.20502e-04 2.99372e-04
2.15443e+02 3.34592e-05 1.35816e-04 3.82597e-05 1.27355e-04 3.34889e-04
1.93070e+02 3.81099e-05 1.51429e-04 4.98177e-05 1.33424e-04 3.72781e-04
1.73020e+02 4.29885e-05 1.67823e-04 6.35924e-05 1.38630e-04 4.13034e-04
1.55052e+02 4.80401e-05 1.84932e-04 7.97961e-05 1.42922e-04 4.55690e-04
1.38950e+02 5.32134e-05 2.02706e-04 9.86616e-05 1.46279e-04 5.00860e-04
1.24520e+02 5.84679e-05 2.21114e-04 1.20461e-04 1.48705e-04 5.48748e-04
1.11588e+02 6.37808e-05 2.40149e-04 1.45520e-04 1.50224e-04 5.99674e-04
1.00000e+02 6.91550e-05 2.59824e-04 1.74235e-04 1.50877e-04 6.54092e-04
8.96151e+01 7.46278e-05 2.80173e-04 2.07094e-04 1.50719e-04 7.12613e-04
8.03086e+01 8.02799e-05 3.03339e-04 2.44688e-04 1.49806e-04 7.78113e-04
7.19686e+01 8.62440e-05 3.26779e-04 2.87739e-04 1.48207e-04 8.48969e-04
6.44947e+01 9.27140e-05 3.50657e-04 3.38221e-04 1.45990e-04 9.27583e-04
5.77969e+01 9.99539e-05 3.75127e-04 3.95783e-04 1.43229e-04 1.01409e-03
5.17947e+01 1.08307e-04 4.01675e-04 4.61749e-04 1.39981e-04 1.11171e-03
4.64159e+01 1.18204e-04 4.27345e-04 5.37292e-04 1.36364e-04 1.21921e-03
4.15956e+01 1.30177e-04 4.54090e-04 6.25139e-04 1.32404e-04 1.34181e-03
3.72759e+01 1.44868e-04 4.81984e-04 7.27554e-04 1.28181e-04 1.48259e-03
3.34048e+01 1.63043e-04 5.11092e-04 8.45541e-04 1.23755e-04 1.64343e-03
2.99358e+01 1.85612e-04 5.41483e-04 9.83002e-04 1.19178e-04 1.82927e-03
2.68270e+01 2.13645e-04 5.73225e-04 1.14343e-03 1.14503e-04 2.04481e-03
2.40410e+01 2.48402e-04 6.06395e-04 1.33095e-03 1.09781e-04 2.29553e-03
2.15443e+01 2.91360e-04 6.41064e-04 1.55042e-03 1.05063e-04 2.58790e-03
1.93070e+01 3.44252e-04 6.77319e-04 1.80755e-03 1.00399e-04 2.92952e-03
1.73020e+01 4.09110e-04 7.15268e-04 2.10916e-03 9.58245e-05 3.32936e-03
1.55052e+01 4.88317e-04 7.54931e-04 2.46288e-03 9.13602e-05 3.79749e-03
1.38950e+01 5.84673e-04 7.96500e-04 2.87832e-03 8.70058e-05 4.34649e-03
1.24520e+01 7.01466e-04 8.40076e-04 3.36877e-03 8.27480e-05 4.99306e-03
1.11588e+01 8.42565e-04 8.85747e-04 3.94035e-03 7.85717e-05 5.74723e-03
1.00000e+01 1.01252e-03 9.33681e-04 4.61504e-03 7.44749e-05 6.63572e-03
