# d_f:2.7
# l:100
# g:20
# phi:0.1
# l_k:3.5
# ideal_br:True
# N_e:15791
# genomic distance $s$; contact probability $P(s)$
4.64159e+02 1.38872e-06 9.06640e-06 4.24244e-07 1.63340e-05 2.72133e-05
4.15956e+02 1.67170e-06 1.03977e-05 7.03606e-07 1.80209e-05 3.07939e-05
3.72759e+02 2.00420e-06 1.18754e-05 1.11185e-06 1.97259e-05 3.47174e-05
3.34048e+02 2.38892e-06 1.34999e-05 1.68313e-06 2.14150e-05 3.89869e-05
2.99358e+02 2.82676e-06 1.52694e-05 2.45280e-06 2.30537e-05 4.36026e-05
2.68270e+02 3.31663e-06 1.71774e-05 3.45617e-06 2.46091e-05 4.85594e-05
2.40410e+02 3.85545e-06 1.92151e-05 4.72764e-06 2.60522e-05 5.38504e-05
2.15443e+02 4.43832e-06 2.13714e-05 6.30050e-06 2.73589e-05 5.94691e-05
1.93070e+02 5.05885e-06 2.36343e-05 8.20734e-06 2.85115e-05 6.54121e-05
1.73020e+02 5.70957e-06 2.60005e-05 1.04811e-05 2.94983e-05 7.16895e-05
1.55052e+02 6.38241e-06 2.84440e-05 1.31566e-05 3.03136e-05 7.82966e-05
1.38950e+02 7.06919e-06 3.09643e-05 1.63237e-05 3.09568e-05 8.53140e-05
1.24520e+02 7.76220e-06 3.35570e-05 1.99303e-05 3.14318e-05 9.26813e-05
1.11588e+02 8.45474e-06 3.62225e-05 2.40763e-05 3.17455e-05 1.00499e-04
1.00000e+02 9.14182e-06 3.89656e-05 2.88268e-05 3.19073e-05 1.08842e-04
8.96151e+01 9.82099e-06 4.17959e-05 3.42631e-05 3.19279e-05 1.17808e-04
8.03086e+01 1.04933e-05 4.47273e-05 4.04831e-05 3.18176e-05 1.27521e-04
7.19686e+01 1.11643e-05 4.77776e-05 4.76058e-05 3.15874e-05 1.38135e-04
6.44947e+01 1.18455e-05 5.09671e-05 5.57757e-05 3.12479e-05 1.49836e-04
5.77969e+01 1.25559e-05 5.43178e-05 6.51664e-05 3.08094e-05 1.62849e-04
5.17947e+01 1.33229e-05 5.78504e-05 7.59856e-05 3.02786e-05 1.77437e-04
4.64159e+01 1.41844e-05 6.15924e-05 8.84843e-05 2.96752e-05 1.93936e-04
4.15956e+01 1.51904e-05 6.59269e-05 1.02956e-04 2.89990e-05 2.13073e-04
3.72759e+01 1.64041e-05 7.03927e-05 1.19752e-04 2.82622e-05 2.34811e-04
3.34048e+01 1.79042e-05 7.51635e-05 1.39284e-04 2.74732e-05 2.59825e-04
2.99358e+01 1.97869e-05 7.98968e-05 1.62038e-04 2.66399e-05 2.88361e-04
2.68270e+01 2.21675e-05 8.47968e-05 1.88588e-04 2.57707e-05 3.21323e-04
2.40410e+01 2.51837e-05 9.05248e-05 2.19861e-04 2.48748e-05 3.60444e-04
2.15443e+01 2.89986e-05 9.58747e-05 2.56223e-04 2.39622e-05 4.05058e-04
1.93070e+01 3.38040e-05 1.02100e-04 2.98856e-04 2.30436e-05 4.57804e-04
1.73020e+01 3.98260e-05 1.08387e-04 3.48758e-04 2.21272e-05 5.19098e-04
1.55052e+01 4.73294e-05 1.15010e-04 4.07368e-04 2.12181e-05 5.90925e-04
1.38950e+01 5.66253e-05 1.21996e-04 4.76234e-04 2.03171e-05 6.75172e-04
1.24520e+01 6.80789e-05 1.29351e-04 5.57876e-04 1.94220e-05 7.74728e-04
1.11588e+01 8.21188e-05 1.37090e-04 6.51902e-04 1.85303e-05 8.89641e-04
1.00000e+01 9.92487e-05 1.45242e-04 7.63688e-04 1.76427e-05 1.02582e-03
1.73020e+04 5.03333e-09 4.99104e-08 1.41826e-80 1.23734e-07 1.78678e-07
1.55052e+04 5.94152e-09 5.88332e-08 9.51500e-73 1.45652e-07 2.10427e-07
1.38950e+04 7.00884e-09 6.93090e-08 9.83118e-66 1.71361e-07 2.47678e-07
1.24520e+04 8.26317e-09 8.16001e-08 1.90006e-59 2.01475e-07 2.91338e-07
1.11588e+04 9.75895e-09 9.60190e-08 8.17589e-54 2.36730e-07 3.42508e-07
