# d_f:2.7
# l:50
# g:100
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:281
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 7.67394e-08 7.66316e-08 2.84075e-92 1.91312e-08 1.72502e-07
8.96151e+03 8.66841e-08 8.64840e-08 3.16367e-83 2.15714e-08 1.94739e-07
8.03086e+03 9.79177e-08 9.76448e-08 4.05211e-75 2.43436e-08 2.19906e-07
7.19686e+03 1.10607e-07 1.10274e-07 7.47358e-68 2.74860e-08 2.48368e-07
6.44947e+03 1.24942e-07 1.24555e-07 2.42770e-61 3.10428e-08 2.80540e-07
5.77969e+03 1.41135e-07 1.40696e-07 1.66356e-55 3.50654e-08 3.16897e-07
5.17947e+03 1.59428e-07 1.58938e-07 2.82661e-50 3.96135e-08 3.57980e-07
4.64159e+03 1.80094e-07 1.79555e-07 1.37655e-45 4.47561e-08 4.04405e-07
4.15956e+03 2.03442e-07 2.02860e-07 2.18766e-41 5.05724e-08 4.56875e-07
3.72759e+03 2.29825e-07 2.29212e-07 1.27451e-37 5.71536e-08 5.16191e-07
3.34048e+03 2.59646e-07 2.59023e-07 3.02100e-34 6.46053e-08 5.83275e-07
2.99358e+03 2.93372e-07 2.92771e-07 3.19859e-31 7.30499e-08 6.59192e-07
2.68270e+03 3.31545e-07 3.31025e-07 1.64483e-28 8.26364e-08 7.45207e-07
2.40410e+03 3.74804e-07 3.74449e-07 4.42804e-26 9.35378e-08 8.42791e-07
2.15443e+03 4.23908e-07 4.23844e-07 6.67458e-24 1.05966e-07 9.53718e-07
1.93070e+03 4.79761e-07 4.80177e-07 5.98303e-22 1.20180e-07 1.08012e-06
1.73020e+03 5.43447e-07 5.44619e-07 3.36629e-20 1.36495e-07 1.22456e-06
1.55052e+03 6.16269e-07 6.18590e-07 1.24776e-18 1.55301e-07 1.39016e-06
1.38950e+03 6.99786e-07 7.03819e-07 3.18198e-17 1.77078e-07 1.58068e-06
1.24520e+03 7.95866e-07 8.02402e-07 5.80403e-16 2.02414e-07 1.80068e-06
1.11588e+03 9.06744e-07 9.16891e-07 7.84086e-15 2.32039e-07 2.05567e-06
1.00000e+03 1.03509e-06 1.05039e-06 8.09402e-14 2.66861e-07 2.35234e-06
8.96151e+02 1.18409e-06 1.20670e-06 6.56588e-13 3.08013e-07 2.69880e-06
8.03086e+02 1.35756e-06 1.39048e-06 4.29192e-12 3.56924e-07 3.10496e-06
7.19686e+02 1.56007e-06 1.60748e-06 2.31215e-11 4.15412e-07 3.58298e-06
6.44947e+02 1.79714e-06 1.86491e-06 1.04750e-10 4.85805e-07 4.14796e-06
5.77969e+02 2.07546e-06 2.17186e-06 4.06376e-10 5.71084e-07 4.81882e-06
5.17947e+02 2.40319e-06 2.53994e-06 1.37211e-09 6.75020e-07 5.61953e-06
4.64159e+02 2.79032e-06 2.98404e-06 4.09135e-09 8.02211e-07 6.58067e-06
4.15956e+02 3.24943e-06 3.52320e-06 1.09154e-08 9.57978e-07 7.74152e-06
3.72759e+02 3.79491e-06 4.18138e-06 2.63635e-08 1.14798e-06 9.15063e-06
3.34048e+02 4.44483e-06 4.98792e-06 5.82558e-08 1.37752e-06 1.08685e-05
2.99358e+02 5.21934e-06 5.97739e-06 1.18894e-07 1.65064e-06 1.29663e-05
2.68270e+02 6.13916e-06 7.18848e-06 2.26027e-07 1.96908e-06 1.55228e-05
2.40410e+02 7.22715e-06 8.66206e-06 4.03339e-07 2.33139e-06 1.86239e-05
2.15443e+02 8.50526e-06 1.04383e-05 6.80265e-07 2.73244e-06 2.23563e-05
1.93070e+02 9.99396e-06 1.25534e-05 1.09114e-06 3.16303e-06 2.68015e-05
1.73020e+02 1.17117e-05 1.50362e-05 1.67382e-06 3.61172e-06 3.20334e-05
1.55052e+02 1.36753e-05 1.79053e-05 2.46802e-06 4.06402e-06 3.81126e-05
1.38950e+02 1.59010e-05 2.11712e-05 3.51386e-06 4.50476e-06 4.50908e-05
1.24520e+02 1.84065e-05 2.48201e-05 4.85063e-06 4.91919e-06 5.29964e-05
1.11588e+02 2.12142e-05 2.88360e-05 6.54788e-06 5.29414e-06 6.18923e-05
1.00000e+02 2.43544e-05 3.31888e-05 8.58570e-06 5.61892e-06 7.17478e-05
8.96151e+01 2.78693e-05 3.78395e-05 1.10267e-05 5.88588e-06 8.26214e-05
8.03086e+01 3.18166e-05 4.27436e-05 1.39088e-05 6.09054e-06 9.45595e-05
7.19686e+01 3.62738e-05 4.78538e-05 1.72747e-05 6.23149e-06 1.07634e-04
6.44947e+01 4.13419e-05 5.31230e-05 2.11724e-05 6.31002e-06 1.21947e-04
5.77969e+01 4.71492e-05 5.85070e-05 2.56593e-05 6.32965e-06 1.37645e-04
5.17947e+01 5.38552e-05 6.39665e-05 3.08052e-05 6.29557e-06 1.54922e-04
4.64159e+01 6.16554e-05 6.94688e-05 3.66952e-05 6.21442e-06 1.74034e-04
