# d_f:2.5
# l:100
# g:50
# N_e:0
# l_k:1
# ideal_br:False
# 
# genomic distance $s$; contact probability $P(s)$
3.34048e+02 7.16757e-05 2.30450e-04 2.57700e-05 1.77071e-04 5.04967e-04
2.99358e+02 8.07243e-05 2.56561e-04 3.75341e-05 1.89579e-04 5.64398e-04
2.68270e+02 9.04401e-05 2.84431e-04 5.28621e-05 2.01074e-04 6.28807e-04
2.40410e+02 1.00755e-04 3.13953e-04 7.23462e-05 2.11265e-04 6.98320e-04
2.15443e+02 1.11596e-04 3.45008e-04 9.63412e-05 2.19883e-04 7.72828e-04
1.93070e+02 1.22898e-04 3.77455e-04 1.25378e-04 2.26730e-04 8.52461e-04
1.73020e+02 1.34625e-04 4.11160e-04 1.59910e-04 2.31680e-04 9.37375e-04
1.55052e+02 1.46785e-04 4.45985e-04 2.00394e-04 2.34673e-04 1.02784e-03
1.38950e+02 1.59453e-04 4.81794e-04 2.47307e-04 2.35720e-04 1.12427e-03
1.24520e+02 1.72792e-04 5.18453e-04 3.01175e-04 2.34885e-04 1.22731e-03
1.11588e+02 1.87067e-04 5.55818e-04 3.62600e-04 2.32287e-04 1.33777e-03
1.00000e+02 2.02660e-04 5.93748e-04 4.32281e-04 2.28086e-04 1.45678e-03
8.96151e+01 2.20081e-04 6.32758e-04 5.11049e-04 2.22475e-04 1.58636e-03
8.03086e+01 2.39972e-04 6.71363e-04 5.99880e-04 2.15640e-04 1.72685e-03
7.19686e+01 2.63115e-04 7.10444e-04 7.00291e-04 2.07799e-04 1.88165e-03
6.44947e+01 2.90427e-04 7.49301e-04 8.13132e-04 1.99164e-04 2.05202e-03
5.77969e+01 3.22972e-04 7.87736e-04 9.39957e-04 1.89935e-04 2.24060e-03
5.17947e+01 3.61954e-04 8.25963e-04 1.08283e-03 1.80312e-04 2.45106e-03
4.64159e+01 4.08730e-04 8.63517e-04 1.24394e-03 1.70460e-04 2.68665e-03
4.15956e+01 4.64816e-04 9.00765e-04 1.42588e-03 1.60536e-04 2.95199e-03
3.72759e+01 5.31900e-04 9.37444e-04 1.63132e-03 1.50668e-04 3.25133e-03
3.34048e+01 6.11863e-04 9.73199e-04 1.86367e-03 1.40962e-04 3.58970e-03
2.99358e+01 7.06801e-04 1.00856e-03 2.12679e-03 1.31503e-04 3.97365e-03
2.68270e+01 8.19053e-04 1.04312e-03 2.42489e-03 1.22360e-04 4.40942e-03
2.40410e+01 9.51241e-04 1.07706e-03 2.76309e-03 1.13592e-04 4.90498e-03
2.15443e+01 1.10631e-03 1.11038e-03 3.14691e-03 1.05246e-04 5.46885e-03
1.93070e+01 1.28758e-03 1.14316e-03 3.58287e-03 9.73584e-05 6.11097e-03
1.73020e+01 1.49879e-03 1.17546e-03 4.07834e-03 8.99463e-05 6.84254e-03
1.55052e+01 1.74419e-03 1.20732e-03 4.64173e-03 8.30051e-05 7.67624e-03
1.38950e+01 2.02859e-03 1.23884e-03 5.28265e-03 7.65106e-05 8.62659e-03
1.24520e+01 2.35745e-03 1.27012e-03 6.01653e-03 7.04276e-05 9.71452e-03
1.11588e+01 2.73699e-03 1.30121e-03 6.84218e-03 6.47219e-05 1.09451e-02
1.00000e+01 3.17429e-03 1.33224e-03 7.78750e-03 5.93724e-05 1.23534e-02
