# d_f:2.7
# l:100
# g:200
# phi:0.3
# l_k:3.5
# ideal_br:True
# N_e:111
# genomic distance $s$; contact probability $P(s)$
5.77969e+02 2.73948e-06 2.90900e-06 5.20649e-08 7.50149e-07 6.45069e-06
5.17947e+02 3.13760e-06 3.39535e-06 9.69076e-08 8.68897e-07 7.49875e-06
4.64159e+02 3.59780e-06 3.97668e-06 1.69697e-07 1.00129e-06 8.74547e-06
4.15956e+02 4.12849e-06 4.66660e-06 2.81443e-07 1.14521e-06 1.02217e-05
3.72759e+02 4.73677e-06 5.47693e-06 4.44741e-07 1.29712e-06 1.19556e-05
3.34048e+02 5.42916e-06 6.41655e-06 6.73254e-07 1.45254e-06 1.39715e-05
2.99358e+02 6.21182e-06 7.49055e-06 9.81122e-07 1.60643e-06 1.62899e-05
2.68270e+02 7.09108e-06 8.69954e-06 1.38247e-06 1.75359e-06 1.89267e-05
2.40410e+02 8.07425e-06 1.00396e-05 1.89105e-06 1.88915e-06 2.18940e-05
2.15443e+02 9.17079e-06 1.15024e-05 2.52020e-06 2.00891e-06 2.52023e-05
1.93070e+02 1.03934e-05 1.30764e-05 3.28294e-06 2.10963e-06 2.88624e-05
1.73020e+02 1.17597e-05 1.47470e-05 4.19244e-06 2.18917e-06 3.28882e-05
1.55052e+02 1.32929e-05 1.64981e-05 5.26265e-06 2.24647e-06 3.73001e-05
1.38950e+02 1.50239e-05 1.83174e-05 6.50911e-06 2.28153e-06 4.21319e-05
1.24520e+02 1.69923e-05 2.01805e-05 7.94986e-06 2.29519e-06 4.74179e-05
1.11588e+02 1.92475e-05 2.20768e-05 9.62809e-06 2.28898e-06 5.32413e-05
1.00000e+02 2.18505e-05 2.39933e-05 1.15309e-05 2.26497e-06 5.96397e-05
8.96151e+01 2.48754e-05 2.59191e-05 1.37054e-05 2.22561e-06 6.67256e-05
8.03086e+01 2.84112e-05 2.78467e-05 1.61934e-05 2.17306e-06 7.46244e-05
7.19686e+01 3.25638e-05 2.97708e-05 1.90425e-05 2.10991e-06 8.34870e-05
6.44947e+01 3.74587e-05 3.16888e-05 2.23103e-05 2.03848e-06 9.34963e-05
5.77969e+01 4.32440e-05 3.36006e-05 2.60666e-05 1.96088e-06 1.04872e-04
5.17947e+01 5.00941e-05 3.55084e-05 3.03942e-05 1.87920e-06 1.17876e-04
4.64159e+01 5.82142e-05 3.74163e-05 3.53937e-05 1.79499e-06 1.32819e-04
4.15956e+01 6.78454e-05 3.93303e-05 4.11828e-05 1.70974e-06 1.50068e-04
3.72759e+01 7.92712e-05 4.12574e-05 4.79015e-05 1.62462e-06 1.70055e-04
3.34048e+01 9.28247e-05 4.32057e-05 5.56182e-05 1.54054e-06 1.93189e-04
2.99358e+01 1.08898e-04 4.51835e-05 6.48151e-05 1.45822e-06 2.20355e-04
2.68270e+01 1.27952e-04 4.72017e-05 7.54356e-05 1.37823e-06 2.51967e-04
2.40410e+01 1.50529e-04 4.94989e-05 8.79135e-05 1.30104e-06 2.89243e-04
2.15443e+01 1.77269e-04 5.15321e-05 1.02370e-04 1.22706e-06 3.32398e-04
1.93070e+01 2.08923e-04 5.38209e-05 1.19461e-04 1.15664e-06 3.83361e-04
1.73020e+01 2.46378e-04 5.61628e-05 1.39433e-04 1.08992e-06 4.43063e-04
1.55052e+01 2.90678e-04 5.85789e-05 1.62868e-04 1.02686e-06 5.13152e-04
1.38950e+01 3.43055e-04 6.10598e-05 1.90446e-04 9.67197e-07 5.95528e-04
1.24520e+01 4.04957e-04 6.36606e-05 2.23020e-04 9.10540e-07 6.92548e-04
1.11588e+01 4.78094e-04 6.63931e-05 2.60716e-04 8.56500e-07 8.06060e-04
1.00000e+01 5.64482e-04 6.93579e-05 3.05358e-04 8.04856e-07 9.40003e-04
