# d_f:2.7
# l:100
# g:30
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:1664
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 1.67395e-08 1.10215e-07 8.45119e-49 1.81440e-07 3.08395e-07
8.96151e+03 1.93117e-08 1.27041e-07 2.83248e-44 2.08964e-07 3.55317e-07
8.03086e+03 2.23216e-08 1.46701e-07 3.22059e-40 2.41079e-07 4.10102e-07
7.19686e+03 2.58478e-08 1.69696e-07 1.38990e-36 2.78581e-07 4.74125e-07
6.44947e+03 2.99832e-08 1.96615e-07 2.51771e-33 3.22402e-07 5.49000e-07
5.77969e+03 3.48377e-08 2.28143e-07 2.09489e-30 3.73623e-07 6.36604e-07
5.17947e+03 4.05415e-08 2.65107e-07 8.68038e-28 4.33537e-07 7.39186e-07
4.64159e+03 4.72485e-08 3.08453e-07 1.92568e-25 5.03614e-07 8.59316e-07
4.15956e+03 5.51417e-08 3.59308e-07 2.44052e-23 5.85589e-07 1.00004e-06
3.72759e+03 6.44379e-08 4.18995e-07 1.87279e-21 6.81478e-07 1.16491e-06
3.34048e+03 7.53951e-08 4.89065e-07 9.16731e-20 7.93600e-07 1.35806e-06
2.99358e+03 8.83203e-08 5.71343e-07 2.99935e-18 9.24712e-07 1.58438e-06
2.68270e+03 1.03580e-07 6.67970e-07 6.83961e-17 1.07793e-06 1.84948e-06
2.40410e+03 1.21610e-07 7.81456e-07 1.12863e-15 1.25686e-06 2.15992e-06
2.15443e+03 1.42936e-07 9.14744e-07 1.39380e-14 1.46565e-06 2.52333e-06
1.93070e+03 1.68185e-07 1.07128e-06 1.32761e-13 1.70903e-06 2.94850e-06
1.73020e+03 1.98118e-07 1.25508e-06 1.00209e-12 1.99237e-06 3.44557e-06
1.55052e+03 2.33654e-07 1.47085e-06 6.14095e-12 2.32171e-06 4.02621e-06
1.38950e+03 2.75915e-07 1.72406e-06 3.12244e-11 2.70377e-06 4.70378e-06
1.24520e+03 3.26284e-07 2.02107e-06 1.34323e-10 3.14598e-06 5.49347e-06
1.11588e+03 3.86479e-07 2.36926e-06 4.97498e-10 3.65629e-06 6.41252e-06
1.00000e+03 4.58651e-07 2.77715e-06 1.61151e-09 4.24296e-06 7.48038e-06
8.96151e+02 5.45691e-07 3.25449e-06 4.63001e-09 4.91411e-06 8.71892e-06
8.03086e+02 6.50846e-07 3.81230e-06 1.19489e-08 5.67690e-06 1.01520e-05
7.19686e+02 7.78524e-07 4.46280e-06 2.80151e-08 6.53654e-06 1.18059e-05
6.44947e+02 9.33673e-07 5.22002e-06 6.02836e-08 7.49501e-06 1.37090e-05
5.77969e+02 1.12302e-06 6.09616e-06 1.20150e-07 8.54980e-06 1.58891e-05
5.17947e+02 1.35164e-06 7.10504e-06 2.23633e-07 9.69295e-06 1.83733e-05
4.64159e+02 1.62632e-06 8.25872e-06 3.91609e-07 1.09106e-05 2.11872e-05
4.15956e+02 1.95286e-06 9.56714e-06 6.49483e-07 1.21831e-05 2.43526e-05
3.72759e+02 2.33592e-06 1.10372e-05 1.02633e-06 1.34861e-05 2.78856e-05
3.34048e+02 2.77851e-06 1.26722e-05 1.55366e-06 1.47921e-05 3.17965e-05
2.99358e+02 3.28160e-06 1.44711e-05 2.26413e-06 1.60722e-05 3.60890e-05
2.68270e+02 3.84388e-06 1.64299e-05 3.19031e-06 1.72981e-05 4.07622e-05
2.40410e+02 4.46181e-06 1.85407e-05 4.36397e-06 1.84441e-05 4.58106e-05
2.15443e+02 5.12984e-06 2.07933e-05 5.81584e-06 1.94881e-05 5.12271e-05
1.93070e+02 5.84081e-06 2.31764e-05 7.57600e-06 2.04127e-05 5.70059e-05
1.73020e+02 6.58659e-06 2.56863e-05 9.67485e-06 2.12054e-05 6.31531e-05
1.55052e+02 7.35877e-06 2.82988e-05 1.21446e-05 2.18586e-05 6.96608e-05
1.38950e+02 8.14956e-06 3.10130e-05 1.50681e-05 2.23692e-05 7.65998e-05
1.24520e+02 8.95277e-06 3.38242e-05 1.83972e-05 2.27375e-05 8.39117e-05
1.11588e+02 9.76495e-06 3.67311e-05 2.22242e-05 2.29675e-05 9.16878e-05
1.00000e+02 1.05866e-05 3.97359e-05 2.66097e-05 2.30654e-05 9.99976e-05
8.96151e+01 1.14235e-05 4.28436e-05 3.16275e-05 2.30393e-05 1.08934e-04
8.03086e+01 1.22879e-05 4.60616e-05 3.73690e-05 2.28982e-05 1.18617e-04
7.19686e+01 1.32003e-05 4.93993e-05 4.39438e-05 2.26522e-05 1.29196e-04
6.44947e+01 1.41904e-05 5.28666e-05 5.14853e-05 2.23122e-05 1.40854e-04
5.77969e+01 1.52984e-05 5.64744e-05 6.01536e-05 2.18889e-05 1.53815e-04
5.17947e+01 1.65769e-05 6.02320e-05 7.01405e-05 2.13915e-05 1.68341e-04
4.64159e+01 1.80919e-05 6.41536e-05 8.16778e-05 2.08377e-05 1.84761e-04
4.15956e+01 1.99245e-05 6.85851e-05 9.50367e-05 2.02317e-05 2.03778e-04
3.72759e+01 2.21728e-05 7.30922e-05 1.10540e-04 1.95856e-05 2.25391e-04
3.34048e+01 2.49539e-05 7.77108e-05 1.28570e-04 1.89085e-05 2.50143e-04
2.99358e+01 2.84066e-05 8.23595e-05 1.49573e-04 1.82085e-05 2.78548e-04
2.68270e+01 3.26947e-05 8.70574e-05 1.74081e-04 1.74937e-05 3.11327e-04
2.40410e+01 3.80104e-05 9.23990e-05 2.02962e-04 1.67717e-05 3.50143e-04
2.15443e+01 4.45794e-05 9.77001e-05 2.36406e-04 1.60504e-05 3.94736e-04
1.93070e+01 5.26662e-05 1.03491e-04 2.75866e-04 1.53374e-05 4.47361e-04
1.73020e+01 6.25812e-05 1.09286e-04 3.21931e-04 1.46383e-05 5.08436e-04
1.55052e+01 7.46883e-05 1.15342e-04 3.76035e-04 1.39559e-05 5.80021e-04
1.38950e+01 8.94151e-05 1.21580e-04 4.39601e-04 1.32905e-05 6.63886e-04
1.24520e+01 1.07264e-04 1.28340e-04 5.14963e-04 1.26398e-05 7.63206e-04
1.11588e+01 1.28825e-04 1.35314e-04 6.01756e-04 1.20017e-05 8.77897e-04
1.00000e+01 1.54795e-04 1.42642e-04 7.04949e-04 1.13757e-05 1.01376e-03
