# d_f:2.7
# l:50
# g:20
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:1284
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 2.09001e-08 1.04144e-07 6.08732e-92 1.29729e-07 2.54773e-07
8.96151e+03 2.39018e-08 1.18962e-07 6.77929e-83 1.48032e-07 2.90896e-07
8.03086e+03 2.73889e-08 1.36227e-07 8.68309e-75 1.69405e-07 3.33021e-07
7.19686e+03 3.14481e-08 1.56350e-07 1.60148e-67 1.94345e-07 3.82143e-07
6.44947e+03 3.61811e-08 1.79823e-07 5.20221e-61 2.23446e-07 4.39450e-07
5.77969e+03 4.17083e-08 2.07231e-07 3.56476e-55 2.57424e-07 5.06363e-07
5.17947e+03 4.81715e-08 2.39268e-07 6.05703e-50 2.97129e-07 5.84568e-07
4.64159e+03 5.57380e-08 2.76757e-07 2.94974e-45 3.43568e-07 6.76063e-07
4.15956e+03 6.46054e-08 3.20666e-07 4.68784e-41 3.97932e-07 7.83203e-07
3.72759e+03 7.50071e-08 3.72139e-07 2.73110e-37 4.61621e-07 9.08767e-07
3.34048e+03 8.72189e-08 4.32526e-07 6.47356e-34 5.36284e-07 1.05603e-06
2.99358e+03 1.01567e-07 5.03407e-07 6.85413e-31 6.23851e-07 1.22883e-06
2.68270e+03 1.18437e-07 5.86684e-07 3.52464e-28 7.26635e-07 1.43176e-06
2.40410e+03 1.38286e-07 6.84553e-07 9.48866e-26 8.47300e-07 1.67014e-06
2.15443e+03 1.61656e-07 7.99634e-07 1.43027e-23 9.89011e-07 1.95030e-06
1.93070e+03 1.89190e-07 9.35017e-07 1.28208e-21 1.15548e-06 2.27969e-06
1.73020e+03 2.21651e-07 1.09435e-06 7.21349e-20 1.35105e-06 2.66705e-06
1.55052e+03 2.59946e-07 1.28195e-06 2.67378e-18 1.58090e-06 3.12279e-06
1.38950e+03 3.05157e-07 1.50290e-06 6.81852e-17 1.85100e-06 3.65906e-06
1.24520e+03 3.58574e-07 1.76323e-06 1.24372e-15 2.16839e-06 4.29019e-06
1.11588e+03 4.21738e-07 2.07005e-06 1.68019e-14 2.54130e-06 5.03309e-06
1.00000e+03 4.96500e-07 2.43177e-06 1.73443e-13 2.97929e-06 5.90756e-06
8.96151e+02 5.85082e-07 2.85833e-06 1.40697e-12 3.49350e-06 6.93691e-06
8.03086e+02 6.90173e-07 3.36147e-06 9.19697e-12 4.09681e-06 8.14846e-06
7.19686e+02 8.15042e-07 3.95506e-06 4.95461e-11 4.80404e-06 9.57419e-06
6.44947e+02 9.63696e-07 4.65548e-06 2.24465e-10 5.63206e-06 1.12515e-05
5.77969e+02 1.14109e-06 5.48207e-06 8.70805e-10 6.59977e-06 1.32238e-05
5.17947e+02 1.35341e-06 6.45757e-06 2.94024e-09 7.72784e-06 1.55418e-05
4.64159e+02 1.60881e-06 7.60861e-06 8.76717e-09 9.03787e-06 1.82641e-05
4.15956e+02 1.91676e-06 8.96604e-06 2.33901e-08 1.05509e-05 2.14571e-05
3.72759e+02 2.28962e-06 1.05649e-05 5.64932e-08 1.22852e-05 2.51963e-05
3.34048e+02 2.74315e-06 1.24443e-05 1.24834e-07 1.42531e-05 2.95653e-05
2.99358e+02 3.29324e-06 1.46455e-05 2.54772e-07 1.64574e-05 3.46510e-05
2.68270e+02 3.95924e-06 1.72144e-05 4.84345e-07 1.88890e-05 4.05470e-05
2.40410e+02 4.76050e-06 2.01859e-05 8.64297e-07 2.15241e-05 4.73349e-05
2.15443e+02 5.71527e-06 2.35983e-05 1.45771e-06 2.43242e-05 5.50955e-05
1.93070e+02 6.83895e-06 2.74795e-05 2.33816e-06 2.72374e-05 6.38940e-05
1.73020e+02 8.14236e-06 3.18479e-05 3.58675e-06 3.02013e-05 7.37783e-05
1.55052e+02 9.63043e-06 3.67163e-05 5.28862e-06 3.31474e-05 8.47827e-05
1.38950e+02 1.13014e-05 4.20695e-05 7.57358e-06 3.60059e-05 9.69504e-05
1.24520e+02 1.31466e-05 4.78966e-05 1.04491e-05 3.87104e-05 1.10203e-04
1.11588e+02 1.51516e-05 5.41741e-05 1.40310e-05 4.12016e-05 1.24558e-04
1.00000e+02 1.72972e-05 6.08728e-05 1.83974e-05 4.34298e-05 1.39997e-04
8.96151e+01 1.95618e-05 6.79613e-05 2.36280e-05 4.53573e-05 1.56508e-04
8.03086e+01 2.19241e-05 7.54093e-05 2.98045e-05 4.69580e-05 1.74096e-04
7.19686e+01 2.43667e-05 8.31900e-05 3.70171e-05 4.82128e-05 1.92787e-04
6.44947e+01 2.68792e-05 9.12817e-05 4.53693e-05 4.91273e-05 2.12657e-04
5.77969e+01 2.94627e-05 9.96687e-05 5.49842e-05 4.97018e-05 2.33817e-04
5.17947e+01 3.21336e-05 1.09098e-04 6.60111e-05 4.99536e-05 2.57196e-04
4.64159e+01 3.49275e-05 1.18659e-04 7.86325e-05 4.98944e-05 2.82113e-04
4.15956e+01 3.79034e-05 1.28371e-04 9.34882e-05 4.95518e-05 3.09315e-04
3.72759e+01 4.11470e-05 1.38262e-04 1.10334e-04 4.89526e-05 3.38695e-04
3.34048e+01 4.47747e-05 1.48886e-04 1.29518e-04 4.81264e-05 3.71305e-04
2.99358e+01 4.89373e-05 1.59063e-04 1.51455e-04 4.71039e-05 4.06559e-04
2.68270e+01 5.38235e-05 1.69536e-04 1.76515e-04 4.59095e-05 4.45784e-04
2.40410e+01 5.96645e-05 1.80331e-04 2.05440e-04 4.45874e-05 4.90022e-04
2.15443e+01 6.67390e-05 1.91459e-04 2.39276e-04 4.31534e-05 5.40628e-04
