# d_f:2
# l:200
# g:100
# N_e:0
# l_k:1
# ideal_br:False
# 
# genomic distance $s$; contact probability $P(s)$
1.11588e+02 4.83099e-05 1.30335e-04 1.26824e-04 2.97968e-05 3.35266e-04
1.00000e+02 5.40874e-05 1.38772e-04 1.47809e-04 2.88934e-05 3.69562e-04
8.96151e+01 6.10657e-05 1.47422e-04 1.72068e-04 2.79165e-05 4.08472e-04
8.03086e+01 6.95449e-05 1.56298e-04 2.00180e-04 2.68871e-05 4.52911e-04
7.19686e+01 7.98786e-05 1.65419e-04 2.32343e-04 2.58223e-05 5.03463e-04
6.44947e+01 9.24821e-05 1.75460e-04 2.70812e-04 2.47363e-05 5.63491e-04
5.77969e+01 1.07843e-04 1.84467e-04 3.14791e-04 2.36416e-05 6.30742e-04
5.17947e+01 1.26531e-04 1.94456e-04 3.66783e-04 2.25828e-05 7.10352e-04
4.64159e+01 1.49218e-04 2.05821e-04 4.27213e-04 2.14705e-05 8.03723e-04
4.15956e+01 1.76689e-04 2.16493e-04 4.97986e-04 2.04145e-05 9.11582e-04
3.72759e+01 2.09866e-04 2.27864e-04 5.81466e-04 1.93898e-05 1.03858e-03
3.34048e+01 2.49833e-04 2.39583e-04 6.78599e-04 1.84013e-05 1.18642e-03
2.99358e+01 2.97864e-04 2.52046e-04 7.92838e-04 1.74505e-05 1.36020e-03
2.68270e+01 3.55459e-04 2.64132e-04 9.26936e-04 1.65348e-05 1.56306e-03
2.40410e+01 4.24384e-04 2.77671e-04 1.08470e-03 1.56499e-05 1.80240e-03
2.15443e+01 5.06718e-04 2.91413e-04 1.27007e-03 1.47922e-05 2.08299e-03
1.93070e+01 6.04911e-04 3.05741e-04 1.48775e-03 1.39614e-05 2.41237e-03
1.73020e+01 7.21849e-04 3.21013e-04 1.74403e-03 1.31618e-05 2.80005e-03
1.55052e+01 8.60936e-04 3.36775e-04 2.04545e-03 1.24020e-05 3.25556e-03
1.38950e+01 1.02618e-03 3.53649e-04 2.40042e-03 1.16922e-05 3.79194e-03
1.24520e+01 1.22232e-03 3.71263e-04 2.81934e-03 1.10414e-05 4.42397e-03
1.11588e+01 1.45493e-03 3.89860e-04 3.31005e-03 1.04534e-05 5.16530e-03
1.00000e+01 1.73059e-03 4.09690e-04 3.88933e-03 9.92609e-06 6.03954e-03
