# d_f:2.7
# l:100
# g:30
# phi:0.1
# l_k:3.5
# ideal_br:True
# N_e:8399
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 1.39251e-08 9.20892e-08 8.45119e-49 1.52258e-07 2.58272e-07
8.96151e+03 1.63418e-08 1.07983e-07 2.83248e-44 1.78393e-07 3.02717e-07
8.03086e+03 1.91896e-08 1.26684e-07 3.22059e-40 2.09098e-07 3.54971e-07
7.19686e+03 2.25464e-08 1.48690e-07 1.38990e-36 2.45171e-07 4.16408e-07
6.44947e+03 2.65044e-08 1.74589e-07 2.51771e-33 2.87546e-07 4.88640e-07
5.77969e+03 3.11729e-08 2.05068e-07 2.09489e-30 3.37309e-07 5.73549e-07
5.17947e+03 3.66812e-08 2.40950e-07 8.68038e-28 3.95754e-07 6.73385e-07
4.64159e+03 4.31827e-08 2.83182e-07 1.92568e-25 4.64362e-07 7.90727e-07
4.15956e+03 5.08596e-08 3.32894e-07 2.44052e-23 5.44874e-07 9.28627e-07
3.72759e+03 5.99281e-08 3.91408e-07 1.87279e-21 6.39317e-07 1.09065e-06
3.34048e+03 7.06453e-08 4.60281e-07 9.16731e-20 7.50026e-07 1.28095e-06
2.99358e+03 8.33177e-08 5.41339e-07 2.99935e-18 8.79767e-07 1.50442e-06
2.68270e+03 9.83105e-08 6.36729e-07 6.83961e-17 1.03167e-06 1.76671e-06
2.40410e+03 1.16060e-07 7.48966e-07 1.12863e-15 1.20937e-06 2.07440e-06
2.15443e+03 1.37090e-07 8.81000e-07 1.39380e-14 1.41704e-06 2.43513e-06
1.93070e+03 1.62028e-07 1.03628e-06 1.32761e-13 1.65942e-06 2.85773e-06
1.73020e+03 1.91632e-07 1.21885e-06 1.00209e-12 1.94189e-06 3.35237e-06
1.55052e+03 2.26823e-07 1.43340e-06 6.14095e-12 2.27052e-06 3.93075e-06
1.38950e+03 2.68721e-07 1.68542e-06 3.12244e-11 2.65208e-06 4.60626e-06
1.24520e+03 3.18707e-07 1.98130e-06 1.34323e-10 3.09398e-06 5.39412e-06
1.11588e+03 3.78501e-07 2.32841e-06 4.97498e-10 3.60421e-06 6.31162e-06
1.00000e+03 4.50252e-07 2.73529e-06 1.61151e-09 4.19104e-06 7.37820e-06
8.96151e+02 5.36851e-07 3.21170e-06 4.63001e-09 4.86258e-06 8.61577e-06
