# d_f:2.7
# l:50
# g:100
# phi:0.1
# l_k:3.5
# ideal_br:True
# N_e:1177
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 4.40219e-08 4.40785e-08 2.84075e-92 1.10339e-08 9.91342e-08
8.96151e+03 4.97783e-08 4.98091e-08 3.16367e-83 1.24601e-08 1.12048e-07
8.03086e+03 5.63208e-08 5.63441e-08 4.05211e-75 1.40921e-08 1.26757e-07
7.19686e+03 6.37736e-08 6.38057e-08 7.47358e-68 1.59598e-08 1.43539e-07
6.44947e+03 7.22855e-08 7.23418e-08 2.42770e-61 1.81000e-08 1.62727e-07
5.77969e+03 8.20342e-08 8.21312e-08 1.66356e-55 2.05577e-08 1.84723e-07
5.17947e+03 9.32314e-08 9.33896e-08 2.82661e-50 2.33880e-08 2.10009e-07
4.64159e+03 1.06129e-07 1.06375e-07 1.37655e-45 2.66570e-08 2.39161e-07
4.15956e+03 1.21026e-07 1.21397e-07 2.18766e-41 3.04444e-08 2.72867e-07
3.72759e+03 1.38275e-07 1.38821e-07 1.27451e-37 3.48452e-08 3.11942e-07
3.34048e+03 1.58296e-07 1.59084e-07 3.02100e-34 3.99731e-08 3.57352e-07
2.99358e+03 1.81581e-07 1.82701e-07 3.19859e-31 4.59632e-08 4.10245e-07
2.68270e+03 2.08713e-07 2.10289e-07 1.64483e-28 5.29783e-08 4.71981e-07
2.40410e+03 2.40380e-07 2.42578e-07 4.42804e-26 6.12120e-08 5.44170e-07
2.15443e+03 2.77394e-07 2.80435e-07 6.67458e-24 7.08966e-08 6.28726e-07
1.93070e+03 3.20714e-07 3.24898e-07 5.98303e-22 8.23121e-08 7.27924e-07
1.73020e+03 3.71473e-07 3.77201e-07 3.36629e-20 9.57945e-08 8.44469e-07
1.55052e+03 4.31011e-07 4.38824e-07 1.24776e-18 1.11755e-07 9.81589e-07
1.38950e+03 5.00914e-07 5.11540e-07 3.18198e-17 1.30686e-07 1.14314e-06
1.24520e+03 5.83062e-07 5.97483e-07 5.80403e-16 1.53196e-07 1.33374e-06
1.11588e+03 6.79686e-07 6.99227e-07 7.84086e-15 1.80028e-07 1.55894e-06
1.00000e+03 7.93438e-07 8.19895e-07 8.09402e-14 2.12102e-07 1.82544e-06
8.96151e+02 9.27477e-07 9.63290e-07 6.56588e-13 2.50567e-07 2.14133e-06
8.03086e+02 1.08558e-06 1.13408e-06 4.29192e-12 2.96866e-07 2.51652e-06
7.19686e+02 1.27226e-06 1.33803e-06 2.31215e-11 3.52838e-07 2.96315e-06
6.44947e+02 1.49300e-06 1.58236e-06 1.04750e-10 4.20835e-07 3.49630e-06
5.77969e+02 1.75441e-06 1.87618e-06 4.06376e-10 5.03873e-07 4.13487e-06
5.17947e+02 2.06462e-06 2.23114e-06 1.37211e-09 6.05756e-07 4.90289e-06
4.64159e+02 2.43369e-06 2.66219e-06 4.09135e-09 7.31133e-07 5.83111e-06
4.15956e+02 2.87372e-06 3.18843e-06 1.09154e-08 8.85380e-07 6.95844e-06
3.72759e+02 3.39949e-06 3.83392e-06 2.63635e-08 1.07421e-06 8.33399e-06
3.34048e+02 4.02889e-06 4.62812e-06 5.82558e-08 1.30300e-06 1.00183e-05
2.99358e+02 4.78206e-06 5.60570e-06 1.18894e-07 1.57584e-06 1.20825e-05
2.68270e+02 5.67969e-06 6.80550e-06 2.26027e-07 1.89453e-06 1.46057e-05
2.40410e+02 6.74463e-06 8.26851e-06 4.03339e-07 2.25764e-06 1.76741e-05
2.15443e+02 7.99881e-06 1.00351e-05 6.80265e-07 2.66008e-06 2.13742e-05
1.93070e+02 9.46265e-06 1.21415e-05 1.09114e-06 3.09296e-06 2.57882e-05
1.73020e+02 1.11545e-05 1.46167e-05 1.67382e-06 3.54385e-06 3.09890e-05
1.55052e+02 1.30911e-05 1.74796e-05 2.46802e-06 3.99917e-06 3.70379e-05
1.38950e+02 1.52883e-05 2.07408e-05 3.51386e-06 4.44336e-06 4.39863e-05
1.24520e+02 1.77637e-05 2.43865e-05 4.85063e-06 4.86159e-06 5.18624e-05
1.11588e+02 2.05393e-05 2.84009e-05 6.54788e-06 5.24059e-06 6.07287e-05
