# d_f:2.7
# l:100
# g:20
# phi:0.3
# l_k:3.5
# ideal_br:True
# N_e:1009
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 1.47971e-08 1.44438e-07 9.15546e-49 3.52979e-07 5.12214e-07
8.96151e+03 1.70198e-08 1.65913e-07 3.06852e-44 4.04731e-07 5.87665e-07
8.03086e+03 1.96159e-08 1.90885e-07 3.48897e-40 4.64729e-07 6.75230e-07
7.19686e+03 2.26525e-08 2.19967e-07 1.50572e-36 5.34373e-07 7.76993e-07
6.44947e+03 2.62091e-08 2.53880e-07 2.72752e-33 6.15280e-07 8.95370e-07
5.77969e+03 3.03793e-08 2.93454e-07 2.26947e-30 7.09298e-07 1.03313e-06
5.17947e+03 3.52745e-08 3.39684e-07 9.40374e-28 8.18608e-07 1.19357e-06
4.64159e+03 4.10262e-08 3.93706e-07 2.08616e-25 9.45678e-07 1.38041e-06
4.15956e+03 4.77907e-08 4.56836e-07 2.64390e-23 1.09330e-06 1.59793e-06
3.72759e+03 5.57536e-08 5.30626e-07 2.02886e-21 1.26472e-06 1.85109e-06
3.34048e+03 6.51354e-08 6.16875e-07 9.93125e-20 1.46354e-06 2.14555e-06
2.99358e+03 7.61990e-08 7.17673e-07 3.24930e-18 1.69406e-06 2.48793e-06
2.68270e+03 8.92580e-08 8.35444e-07 7.40958e-17 1.96089e-06 2.88559e-06
2.40410e+03 1.04687e-07 9.72991e-07 1.22268e-15 2.26931e-06 3.34699e-06
2.15443e+03 1.22936e-07 1.13355e-06 1.50995e-14 2.62516e-06 3.88165e-06
1.93070e+03 1.44545e-07 1.32086e-06 1.43825e-13 3.03489e-06 4.50030e-06
1.73020e+03 1.70166e-07 1.53920e-06 1.08560e-12 3.50556e-06 5.21493e-06
1.55052e+03 2.00593e-07 1.79347e-06 6.65270e-12 4.04479e-06 6.03886e-06
1.38950e+03 2.36794e-07 2.08926e-06 3.38265e-11 4.66066e-06 6.98675e-06
1.24520e+03 2.79966e-07 2.43292e-06 1.45516e-10 5.36158e-06 8.07462e-06
1.11588e+03 3.31597e-07 2.83169e-06 5.38956e-10 6.15613e-06 9.31996e-06
1.00000e+03 3.93530e-07 3.29361e-06 1.74580e-09 7.05259e-06 1.07415e-05
8.96151e+02 4.68132e-07 3.82773e-06 5.01585e-09 8.05835e-06 1.23592e-05
8.03086e+02 5.58857e-07 4.44398e-06 1.29446e-08 9.17902e-06 1.41948e-05
7.19686e+02 6.68819e-07 5.15305e-06 3.03497e-08 1.04173e-05 1.62695e-05
6.44947e+02 8.02685e-07 5.96613e-06 6.53072e-08 1.17714e-05 1.86056e-05
5.77969e+02 9.66498e-07 6.89440e-06 1.30162e-07 1.32345e-05 2.12256e-05
5.17947e+02 1.16448e-06 7.94845e-06 2.42269e-07 1.47929e-05 2.41481e-05
4.64159e+02 1.40274e-06 9.13749e-06 4.24244e-07 1.64265e-05 2.73910e-05
4.15956e+02 1.68639e-06 1.04686e-05 7.03606e-07 1.81091e-05 3.09677e-05
3.72759e+02 2.01957e-06 1.19460e-05 1.11185e-06 1.98097e-05 3.48871e-05
3.34048e+02 2.40497e-06 1.35701e-05 1.68313e-06 2.14942e-05 3.91524e-05
2.99358e+02 2.84351e-06 1.53391e-05 2.45280e-06 2.31284e-05 4.37638e-05
2.68270e+02 3.33407e-06 1.72465e-05 3.45617e-06 2.46795e-05 4.87163e-05
2.40410e+02 3.87357e-06 1.92836e-05 4.72764e-06 2.61183e-05 5.40031e-05
2.15443e+02 4.45712e-06 2.14391e-05 6.30050e-06 2.74209e-05 5.96176e-05
1.93070e+02 5.07831e-06 2.37013e-05 8.20734e-06 2.85696e-05 6.55566e-05
1.73020e+02 5.72968e-06 2.60668e-05 1.04811e-05 2.95526e-05 7.18302e-05
1.55052e+02 6.40314e-06 2.85096e-05 1.31566e-05 3.03644e-05 7.84337e-05
1.38950e+02 7.09054e-06 3.10292e-05 1.63237e-05 3.10043e-05 8.54478e-05
1.24520e+02 7.78414e-06 3.36215e-05 1.99303e-05 3.14761e-05 9.28120e-05
1.11588e+02 8.47727e-06 3.62866e-05 2.40763e-05 3.17868e-05 1.00627e-04
1.00000e+02 9.16496e-06 3.90295e-05 2.88268e-05 3.19459e-05 1.08967e-04
8.96151e+01 9.84479e-06 4.18597e-05 3.42631e-05 3.19638e-05 1.17931e-04
8.03086e+01 1.05178e-05 4.47913e-05 4.04831e-05 3.18510e-05 1.27643e-04
7.19686e+01 1.11897e-05 4.78420e-05 4.76058e-05 3.16184e-05 1.38256e-04
6.44947e+01 1.18721e-05 5.10320e-05 5.57757e-05 3.12766e-05 1.49956e-04
5.77969e+01 1.25839e-05 5.43834e-05 6.51664e-05 3.08359e-05 1.62970e-04
5.17947e+01 1.33527e-05 5.79168e-05 7.59856e-05 3.03029e-05 1.77558e-04
4.64159e+01 1.42167e-05 6.16597e-05 8.84843e-05 2.96975e-05 1.94058e-04
4.15956e+01 1.52256e-05 6.59950e-05 1.02956e-04 2.90193e-05 2.13196e-04
3.72759e+01 1.64429e-05 7.04616e-05 1.19752e-04 2.82807e-05 2.34937e-04
3.34048e+01 1.79476e-05 7.52331e-05 1.39284e-04 2.74899e-05 2.59954e-04
2.99358e+01 1.98355e-05 7.99671e-05 1.62038e-04 2.66550e-05 2.88495e-04
2.68270e+01 2.22223e-05 8.48674e-05 1.88588e-04 2.57842e-05 3.21462e-04
2.40410e+01 2.52457e-05 9.05955e-05 2.19861e-04 2.48869e-05 3.60589e-04
2.15443e+01 2.90687e-05 9.59453e-05 2.56223e-04 2.39729e-05 4.05210e-04
1.93070e+01 3.38833e-05 1.02171e-04 2.98856e-04 2.30531e-05 4.57963e-04
1.73020e+01 3.99153e-05 1.08457e-04 3.48758e-04 2.21356e-05 5.19265e-04
1.55052e+01 4.74299e-05 1.15078e-04 4.07368e-04 2.12255e-05 5.91102e-04
1.38950e+01 5.67379e-05 1.22063e-04 4.76234e-04 2.03236e-05 6.75359e-04
1.24520e+01 6.82046e-05 1.29418e-04 5.57876e-04 1.94277e-05 7.74926e-04
1.11588e+01 8.22586e-05 1.37155e-04 6.51902e-04 1.85353e-05 8.89850e-04
1.00000e+01 9.94036e-05 1.45306e-04 7.63688e-04 1.76470e-05 1.02604e-03
1.73020e+04 7.48592e-09 7.37207e-08 1.41826e-80 1.81531e-07 2.62738e-07
1.55052e+04 8.55699e-09 8.41381e-08 9.51500e-73 2.06868e-07 2.99563e-07
1.38950e+04 9.84343e-09 9.61291e-08 9.83118e-66 2.36012e-07 3.41984e-07
1.24520e+04 1.12533e-08 1.09956e-07 1.90006e-59 2.69569e-07 3.90778e-07
