# d_f:2.7
# l:100
# g:30
# phi:0.3
# l_k:3.5
# ideal_br:True
# N_e:570
# genomic distance $s$; contact probability $P(s)$
1.00000e+04 2.28819e-08 1.49581e-07 8.45119e-49 2.44524e-07 4.16986e-07
8.96151e+03 2.59468e-08 1.69402e-07 2.83248e-44 2.76589e-07 4.71938e-07
8.03086e+03 2.94610e-08 1.92090e-07 3.22059e-40 3.13230e-07 5.34781e-07
7.19686e+03 3.35025e-08 2.18134e-07 1.38990e-36 3.55218e-07 6.06854e-07
6.44947e+03 3.81641e-08 2.48114e-07 2.51771e-33 4.03463e-07 6.89741e-07
5.77969e+03 4.35562e-08 2.82711e-07 2.09489e-30 4.59023e-07 7.85290e-07
5.17947e+03 4.98100e-08 3.22754e-07 8.68038e-28 5.23182e-07 8.95747e-07
4.64159e+03 5.70811e-08 3.69184e-07 1.92568e-25 5.97393e-07 1.02366e-06
4.15956e+03 6.55542e-08 4.23127e-07 2.44052e-23 6.83372e-07 1.17205e-06
3.72759e+03 7.54485e-08 4.85905e-07 1.87279e-21 7.83118e-07 1.34447e-06
3.34048e+03 8.70241e-08 5.59069e-07 9.16731e-20 8.98927e-07 1.54502e-06
2.99358e+03 1.00591e-07 6.44441e-07 2.99935e-18 1.03354e-06 1.77857e-06
2.68270e+03 1.16516e-07 7.44155e-07 6.83961e-17 1.19003e-06 2.05070e-06
2.40410e+03 1.35241e-07 8.60714e-07 1.12863e-15 1.37198e-06 2.36794e-06
2.15443e+03 1.57292e-07 9.97051e-07 1.39380e-14 1.58351e-06 2.73785e-06
1.93070e+03 1.83299e-07 1.15659e-06 1.32761e-13 1.82929e-06 3.16918e-06
1.73020e+03 2.14025e-07 1.34335e-06 1.00209e-12 2.11465e-06 3.67203e-06
1.55052e+03 2.50392e-07 1.56200e-06 6.14095e-12 2.44558e-06 4.25798e-06
1.38950e+03 2.93525e-07 1.81799e-06 3.12244e-11 2.82878e-06 4.94033e-06
1.24520e+03 3.44806e-07 2.11767e-06 1.34323e-10 3.27161e-06 5.73422e-06
1.11588e+03 4.05958e-07 2.46838e-06 4.97498e-10 3.78201e-06 6.65684e-06
1.00000e+03 4.79132e-07 2.87861e-06 1.61151e-09 4.36820e-06 7.72756e-06
8.96151e+02 5.67221e-07 3.35810e-06 4.63001e-09 5.03829e-06 8.96824e-06
8.03086e+02 6.73473e-07 3.91783e-06 1.19489e-08 5.79945e-06 1.04027e-05
7.19686e+02 8.02296e-07 4.57002e-06 2.80151e-08 6.65690e-06 1.20572e-05
6.44947e+02 9.58637e-07 5.32868e-06 6.02836e-08 7.61263e-06 1.39602e-05
5.77969e+02 1.14922e-06 6.20597e-06 1.20150e-07 8.66420e-06 1.61395e-05
5.17947e+02 1.37912e-06 7.21574e-06 2.23633e-07 9.80370e-06 1.86222e-05
4.64159e+02 1.65512e-06 8.37004e-06 3.91609e-07 1.10173e-05 2.14341e-05
4.15956e+02 1.98302e-06 9.67883e-06 6.49483e-07 1.22855e-05 2.45968e-05
3.72759e+02 2.36746e-06 1.11490e-05 1.02633e-06 1.35839e-05 2.81267e-05
3.34048e+02 2.81145e-06 1.27839e-05 1.55366e-06 1.48852e-05 3.20342e-05
2.99358e+02 3.31594e-06 1.45825e-05 2.26413e-06 1.61605e-05 3.63230e-05
2.68270e+02 3.87963e-06 1.65409e-05 3.19031e-06 1.73816e-05 4.09924e-05
2.40410e+02 4.49896e-06 1.86511e-05 4.36397e-06 1.85228e-05 4.60368e-05
2.15443e+02 5.16838e-06 2.09030e-05 5.81584e-06 1.95620e-05 5.14492e-05
1.93070e+02 5.88072e-06 2.32853e-05 7.57600e-06 2.04820e-05 5.72240e-05
1.73020e+02 6.62785e-06 2.57945e-05 9.67485e-06 2.12702e-05 6.33674e-05
1.55052e+02 7.40137e-06 2.84064e-05 1.21446e-05 2.19191e-05 6.98715e-05
1.38950e+02 8.19352e-06 3.11201e-05 1.50681e-05 2.24255e-05 7.68071e-05
1.24520e+02 8.99814e-06 3.39309e-05 1.83972e-05 2.27898e-05 8.41160e-05
1.11588e+02 9.81185e-06 3.68375e-05 2.22242e-05 2.30160e-05 9.18895e-05
1.00000e+02 1.06352e-05 3.98422e-05 2.66097e-05 2.31101e-05 1.00197e-04
8.96151e+01 1.14741e-05 4.29500e-05 3.16275e-05 2.30805e-05 1.09132e-04
8.03086e+01 1.23411e-05 4.61682e-05 3.73690e-05 2.29360e-05 1.18814e-04
7.19686e+01 1.32565e-05 4.95062e-05 4.39438e-05 2.26868e-05 1.29393e-04
6.44947e+01 1.42502e-05 5.29738e-05 5.14853e-05 2.23436e-05 1.41053e-04
5.77969e+01 1.53627e-05 5.65818e-05 6.01536e-05 2.19175e-05 1.54016e-04
5.17947e+01 1.66467e-05 6.03396e-05 7.01405e-05 2.14172e-05 1.68544e-04
4.64159e+01 1.81683e-05 6.42613e-05 8.16778e-05 2.08609e-05 1.84968e-04
4.15956e+01 2.00087e-05 6.86925e-05 9.50367e-05 2.02524e-05 2.03990e-04
3.72759e+01 2.22660e-05 7.31991e-05 1.10540e-04 1.96041e-05 2.25609e-04
3.34048e+01 2.50574e-05 7.78169e-05 1.28570e-04 1.89249e-05 2.50369e-04
2.99358e+01 2.85219e-05 8.24646e-05 1.49573e-04 1.82230e-05 2.78783e-04
2.68270e+01 3.28232e-05 8.71612e-05 1.74081e-04 1.75064e-05 3.11572e-04
2.40410e+01 3.81535e-05 9.25010e-05 2.02962e-04 1.67829e-05 3.50400e-04
2.15443e+01 4.47385e-05 9.78002e-05 2.36406e-04 1.60602e-05 3.95005e-04
1.93070e+01 5.28427e-05 1.03589e-04 2.75866e-04 1.53459e-05 4.47644e-04
1.73020e+01 6.27765e-05 1.09382e-04 3.21931e-04 1.46457e-05 5.08734e-04
1.55052e+01 7.49039e-05 1.15435e-04 3.76035e-04 1.39624e-05 5.80336e-04
1.38950e+01 8.96524e-05 1.21670e-04 4.39601e-04 1.32961e-05 6.64219e-04
1.24520e+01 1.07524e-04 1.28427e-04 5.14963e-04 1.26447e-05 7.63559e-04
1.11588e+01 1.29110e-04 1.35399e-04 6.01756e-04 1.20058e-05 8.78270e-04
1.00000e+01 1.55106e-04 1.42723e-04 7.04949e-04 1.13793e-05 1.01416e-03
